Gender,License_Status,Transport_Mode,Urban_Rural,Commute_Distance_km,Commute_Time_min,Fuel_Consumption_L_day,Physical_Activity_min_day,Vehicle_Age_years,Transport_Cost_$
Female,No,Public Transport,Rural,21.296166198933996,75.13782404983439,6.770985696120479,95.84651446143606,5.037727308800942,17.04421172435319
Female,Yes,Walking,Urban,20.732204352003638,44.76889331720051,4.5222168521907635,92.55672868873611,7.602183478993928,9.837141144450936
Male,Yes,Bike,Rural,10.133105809864826,34.493702736017,0.9602871953933456,129.73929783471112,0.08959440706762578,2.901726753570579
Male,Yes,Walking,Rural,20.0356666823658,57.340282329905946,3.9563694787213395,99.48169817687489,12.570119994198674,12.090967718337891
Male,Yes,Bike,Rural,16.680724815131143,51.17611836506032,5.164480030470409,118.97468993651722,3.2293561633985313,17.011440286259212
Female,No,Car,Rural,13.86261870023296,46.177796117441794,3.7203858124384497,121.30775658866175,4.638507758301921,10.24039360049672
Male,No,Car,Rural,10.880322565140002,30.75894330769179,2.591203262596247,114.50369968681969,0.0,3.805919900703786
Female,No,Walking,Rural,11.40445274275407,33.177489694204404,2.3420193803769482,147.0693279747494,6.458861914222684,6.021938822239736
Female,No,Walking,Urban,25.24906047892963,73.60842976124249,6.797625027285597,80.90599030273043,1.6809675287686732,22.44444227820111
Male,Yes,Car,Rural,15.003414094787413,54.71340430224505,2.9017486727066295,116.190098654082,5.304967284698088,11.297405938304447
Male,Yes,Bike,Urban,18.910650007657296,60.919549624246855,5.033328070556919,112.9289838536037,3.3671767012263856,15.309610610765375
Female,Yes,Car,Rural,11.045503091662233,35.34234465236031,2.0301212041026013,151.06437359817863,1.7667681952089698,7.462364070623663
Male,No,Walking,Urban,11.100735268891807,20.59268859575259,1.8775244319478976,107.57794322955384,2.586915494712149,6.792161351689369
Female,Yes,Car,Rural,20.40992404624971,57.44397470661758,4.464993576737416,102.70294031422188,5.677364102256564,14.63874844537315
Female,Yes,Walking,Rural,8.252118942242339,33.743048430118755,1.6876222890766228,132.72503212292716,1.1555270813935268,2.8491693655258414
Female,No,Walking,Urban,12.923931160473643,39.14875921266016,3.1821529541847076,133.29538042609485,2.753564986929269,3.8901241881367508
Female,No,Car,Rural,15.17013705536116,52.10572586197486,4.027990058951405,120.59872380230115,6.989820143793434,10.276985649589696
Female,Yes,Bike,Rural,15.556863009200262,64.33570703087712,0.20085046087162128,124.12981322760444,12.80743962462294,0.0
Male,Yes,Public Transport,Rural,14.104533574919218,52.69966141684582,2.7184828359830395,118.58938955537658,6.432766458659015,3.6311448238260455
Male,Yes,Car,Urban,16.979098905479617,51.868880093436275,3.853204749013865,93.35120325989001,2.2482150734681374,7.472176142770867
Female,Yes,Public Transport,Rural,18.464278779089057,50.282944635309896,6.121131733380594,101.6392029710771,3.898657489783067,22.758771107052542
Female,Yes,Car,Urban,18.67318772729665,30.484067221330967,3.5882943234420304,109.37572544221123,5.094767018457735,9.379109710832608
Male,Yes,Public Transport,Rural,10.070980956660867,28.529093645254072,2.680541857265129,149.86999946010877,3.951725148092878,7.787078152245787
Male,No,Bike,Rural,13.579224510356013,37.47754857289955,4.889836437324841,113.9647889538507,7.709174500210799,8.557502672299341
Female,No,Bike,Urban,20.97381430938469,66.82510487210781,3.9304850473988995,106.37534703119141,5.6524204490426735,4.294953742119358
Male,No,Car,Rural,19.47323593786936,56.88065554386121,5.262284210331742,95.62833335205734,7.72355715472961,10.698552596472938
Female,Yes,Walking,Rural,8.135702742594681,21.2032576334161,1.23165385171415,151.08168784556653,4.0566686291071115,7.393721384911619
Male,No,Public Transport,Urban,16.757399501761007,32.47820920021081,3.684716133151017,107.87146246429964,8.97650065916377,10.214616731107107
Female,Yes,Walking,Rural,5.108873753125948,5.92694296787718,0.47410760432817256,161.38621126461723,4.500543247155362,2.9810542851536077
Male,Yes,Walking,Urban,15.234674510301849,50.47053393891112,3.0768113191595763,127.98007830449535,2.086430392586025,9.907726415505124
Female,No,Walking,Urban,24.488835083729885,90.6255815625166,8.844120918838964,69.7745188921951,11.531961143126663,20.33625415770258
Male,Yes,Bike,Urban,10.260536413655068,29.80635540350897,3.4095899754854324,132.15879537791142,0.0,12.687871690633683
Male,Yes,Car,Rural,10.82838477254209,35.763265053367505,3.8088340549217317,138.5360867832525,2.7837838240852175,7.623662339637782
Female,No,Car,Urban,18.820148907864297,65.98522829312095,5.197030713802571,128.73524097884632,3.1189164445088164,17.211273862294085
Male,No,Bike,Urban,7.28599242395177,13.749037909852815,0.21524131758598442,142.22413318252464,12.52491881916969,1.865009762370983
Female,No,Bike,Rural,11.836224850574805,39.17681498457883,3.3540141829670085,153.05643945766997,10.420576652439536,3.0178999946785545
Male,Yes,Car,Urban,17.982205687908763,46.541716000404705,5.568481036484537,128.11541028511667,9.481784430926593,11.677174131409739
Female,No,Walking,Rural,11.828570761552985,44.13395666956907,2.1037432163491347,131.71260544677216,4.0080240128710045,0.0
Male,No,Public Transport,Rural,13.820150063945142,42.97448067135275,4.420364183147412,121.73787448222043,12.278534011525325,14.540756856251157
Female,Yes,Public Transport,Rural,18.720928551575174,59.14730379453992,5.384568347747872,98.19563380705239,6.1050560115229136,13.387214606962477
Male,No,Public Transport,Rural,17.107730417682806,43.49720527886253,6.128972649234371,110.88705302594208,7.9317901109093665,8.637404303236586
Female,No,Walking,Urban,16.33409198147701,56.072599540538874,3.6657399828556336,100.59643774849638,5.539086143318621,10.29159060229806
Male,No,Car,Urban,13.304388603649807,60.76029502325959,2.228486168636725,126.02005541219481,4.851600286030245,3.9597226344268526
Female,Yes,Bike,Urban,16.850305576344777,40.47179977475227,3.8509482847136485,127.56758043312945,4.244663978220862,5.175953146684151
Female,Yes,Car,Urban,14.381336599501218,39.74641972202841,5.030905143038928,116.36380297722795,4.3710800197425135,17.611160368503413
Female,Yes,Walking,Urban,17.289028049628925,54.1831588905677,2.4938511315652683,108.4366447615938,6.8254749460342365,6.556485427202907
Male,Yes,Bike,Rural,12.51533987441011,45.41008174318849,1.0604592531714951,112.92723575968714,6.101599396326164,1.7708539259888
Female,No,Walking,Urban,14.087155128102294,36.66600253141219,3.611184060957187,127.39200036890125,4.905585889388949,7.829685809434917
Male,Yes,Public Transport,Urban,10.05021103723993,5.0,2.0699634665358264,142.443972700554,9.528571978096563,0.6350702588662491
Female,Yes,Public Transport,Urban,14.82496194996882,58.066780791546705,3.7139683806678896,121.33717579778242,0.0,5.371274252917395
Male,No,Walking,Rural,10.944995681855776,40.44004824140876,3.681560691699809,134.05174677035546,6.529661743763585,13.058652083874772
Female,No,Bike,Rural,9.429767749190034,10.859827942703454,1.8048725911786563,139.35334981551532,7.153216119976938,3.0905328685894835
Male,No,Bike,Urban,16.293305739276942,42.80422930003526,2.200320603888615,119.84577937989896,8.440888604765508,5.567004612532129
Male,Yes,Car,Rural,16.063698879288303,63.87292093313817,6.06040627702202,115.45703846696055,4.805385676839917,9.018024263951826
Female,Yes,Public Transport,Urban,18.914368674742864,71.22107020880725,3.73136388124694,107.49224401658186,5.623760202151873,5.374133595730832
Male,Yes,Car,Urban,12.844372152124505,47.91951668316296,2.1520559160190285,130.77233956604746,7.957845149944164,7.20957734967183
Male,No,Car,Rural,17.04026423418378,49.35966836295272,5.3637860722685415,123.0732159342225,9.47349921284054,14.542600461012855
Female,No,Walking,Rural,17.753987861368316,54.09183777223005,4.054007844300561,115.75398952827727,4.098392044463695,15.39514520692435
Male,Yes,Walking,Urban,17.223869039157975,50.36234906621266,4.242577407754683,113.03314227487,5.800927349382681,14.635312514280386
Male,No,Car,Urban,10.87173158598929,43.897592590656245,3.2007230205576405,151.69729396256466,10.035721893046272,7.309674633939633
Male,No,Public Transport,Rural,15.746817411355945,38.48202816911673,5.020287455948981,121.21541564514183,0.0,13.969579334012266
Female,No,Walking,Urban,16.820701480273307,42.40410789197787,3.8717146768865547,125.76682096681097,2.9299622005562442,8.729476363507164
Male,Yes,Car,Rural,15.03589233453971,55.21042287197929,5.278925089549227,125.92585674570753,9.397507935808889,19.36174217978901
Female,No,Car,Urban,4.567611708144577,13.259220569318115,0.0,143.31036237810628,8.27761350082491,3.447044088157199
Male,No,Car,Rural,15.8024481198674,61.19201791414028,4.710399266919927,129.8385551537237,6.5673356327800825,12.28505343987307
Male,Yes,Car,Urban,26.06265519698621,71.47284352115317,5.676136241228895,77.10114162548186,3.6542093806726395,14.791524957701293
Male,Yes,Car,Urban,13.199803656215087,39.051627365257005,4.672222230661763,126.68123766613186,2.3545445030437415,16.015106438433833
Female,No,Car,Rural,11.359614510723395,24.85471368373065,2.981948106511394,137.3750254320022,3.226353142272879,9.193603807620027
Male,No,Walking,Urban,16.86674279855699,50.67385520990665,3.5437803676298465,109.08319718620136,9.644024662456077,13.535334970284874
Male,Yes,Public Transport,Urban,16.561891052332857,34.90020378701058,4.803313856104847,116.02272439455803,3.114671932533961,5.427340861485496
Female,Yes,Car,Rural,20.96367582708207,58.014693271696586,6.134107303977769,90.22653602824079,5.304268892718974,16.71895304444082
Male,No,Bike,Urban,8.710659220455561,11.769439012085506,2.8195589279725284,157.90008570552146,2.738877065414762,5.502592725887165
Female,No,Walking,Urban,18.65690126287496,62.909936120537466,3.6345290760856797,104.23651381228966,7.528322090297081,14.355456653098177
Female,No,Walking,Urban,17.952110306257318,61.022224316368465,4.004010452942245,104.36572034774639,3.3838211589606764,14.6492221939251
Male,No,Car,Rural,14.28926731529727,25.565174641048362,3.5682439917028823,113.59367258161818,4.707218329536757,9.019117406561126
Female,Yes,Walking,Rural,16.69343658960845,63.419167223831074,4.132099494752052,115.91401153305262,0.0,14.937141673313224
Male,No,Car,Rural,20.147287407991787,85.4160134881739,5.786567327436295,101.28192136928378,0.15989529138518055,19.815761878568253
Female,No,Public Transport,Urban,19.361576900142254,58.54479456779017,2.825492992528955,106.43793853620605,5.023019579964519,7.28695249710083
Female,Yes,Public Transport,Urban,9.284903439631357,21.44356771664762,2.655552914461343,132.5878673664233,1.0245285344067145,14.054683603448929
Male,No,Walking,Urban,19.10079093377742,85.54567871136274,4.485216379007715,87.58502427677459,11.315259918003507,11.119017489510123
Female,Yes,Walking,Urban,14.676556974837407,30.83998594148711,2.8306386273253996,127.54968512571597,0.0,6.433033717305772
Female,No,Bike,Rural,15.364370490077578,46.29417613892372,3.0986058447497946,133.38893665845478,2.5994741040076876,10.344132377627517
Female,No,Walking,Urban,15.365984955008473,47.89417759134466,3.6269585742341546,108.27252395606715,5.050102601802651,8.006024242158446
Female,Yes,Bike,Urban,14.2487850560087,56.19783137255025,0.0,138.89927261158218,3.9046011866126467,0.2560193273846815
Female,Yes,Public Transport,Urban,20.958537485535324,66.47300220787386,4.538344800592281,99.00496064522251,1.6875636300082428,15.574165273633431
Male,No,Public Transport,Rural,14.58141020075394,38.75789164437731,2.7695377255421914,121.60373015147594,2.126216481514196,6.981500870507289
Female,No,Car,Urban,9.402269358084157,18.694964370372908,2.8833505488436635,138.4154356022056,2.0280377675022843,2.123322993183236
Male,No,Public Transport,Urban,13.032350720151356,35.678833957992715,2.4525609975273186,114.02541692514461,4.1398349155398115,7.2333606573658855
Female,Yes,Bike,Urban,15.893473584052378,37.61114714270569,3.7582545958426046,126.30339082303648,10.855787268552271,7.306755752449327
Male,No,Walking,Urban,21.146073921485254,63.916474962302594,6.828795108032615,87.65964069968295,5.233811889674629,19.667801241965176
Male,Yes,Car,Urban,18.01547342474417,48.404458475627635,5.498219876001466,100.14003954364732,8.548701468162571,15.8341188374824
Female,Yes,Bike,Rural,10.74732360626478,17.301592885896838,3.589102301509648,146.92996867381044,6.520929037484425,13.386956798273687
Female,No,Walking,Urban,27.425949583394456,94.8293066339324,6.356614965437762,51.46636719970491,8.341587193946662,18.614134315972496
Female,Yes,Car,Urban,16.3238765548899,43.99490443037931,4.624001418012127,99.46851567375873,0.0,14.830736396004513
Male,No,Public Transport,Urban,21.376953689995073,51.44949302023209,5.110340622045174,94.31084280493889,4.086625936555311,10.768561274699795
Female,No,Bike,Urban,14.241427832113855,41.04169215146615,3.364263747351526,125.9671329615931,8.921406269452142,10.822618856050322
Male,No,Walking,Urban,17.666796223527246,53.68410433025833,4.8263843996283615,114.18016158558025,3.2847925317519993,17.971314867151776
Male,No,Car,Urban,19.197342522592024,40.12736031198574,4.202342042227073,100.19264497566938,10.287419494608837,8.439905379657382
Male,No,Car,Urban,21.09097355877128,66.58939734757148,6.765746494136024,120.93980245133177,9.451670461303284,22.31358111052135
Female,Yes,Public Transport,Urban,20.286841526891124,50.388948893770724,4.911580242124844,96.57370830477717,3.592607851617613,10.630900331708116
Female,Yes,Walking,Urban,19.360985000364888,75.19324309300254,5.458606816350887,100.24819847751323,3.49050944286093,11.090603305727296
Male,No,Public Transport,Urban,13.424566344029458,45.513304152855724,4.811742065264663,118.33186793574339,1.959182472936594,12.917956493226171
Male,No,Public Transport,Rural,12.141269790219694,32.424809469565915,4.066971222130098,132.67398900433193,3.1112173044086067,12.315159303711674
Female,Yes,Walking,Rural,16.663037551620988,42.53743495168946,2.7568402852147225,119.4974621139838,1.3022328074932545,9.6273510849536
Male,Yes,Walking,Rural,19.665640361705346,57.9472440094798,5.361305985436221,113.37321909851322,6.286433541299017,10.517977701270947
Female,Yes,Walking,Rural,13.886396496116966,47.7870969041838,4.3223185184898885,109.56157137112996,0.6318605199606999,12.10941658798759
Male,Yes,Bike,Urban,20.325859828571932,60.722638199863795,5.973327979303732,96.23660730215526,6.811199048570666,12.876656233808815
Female,No,Walking,Rural,22.263083727430896,64.61766311092413,4.452476097743093,95.41470119836785,6.884236090700746,6.664423476146003
Male,No,Car,Rural,10.418395404632902,31.83888912207766,1.9475636141409014,144.19699372741374,0.016386784448232383,2.082700088753899
Female,Yes,Public Transport,Urban,10.8153964810186,26.407600130686255,3.698407355996272,136.80390065397097,9.649455818985018,6.993317292123226
Male,No,Bike,Rural,14.298124705473318,39.462314847989575,2.812770805685684,128.23174087342773,6.540827883245665,8.596712495271731
Female,Yes,Walking,Rural,16.538063340945982,28.756265633787905,3.8348197785721814,105.75810770695807,7.2490940643346065,13.04369043563646
Female,No,Bike,Urban,12.377164931164746,46.868757102017916,4.670167042293156,146.0703945985246,2.7240043953716833,7.2557977161070895
Male,Yes,Walking,Urban,21.76101339433572,68.27101798622478,5.39245409819914,102.88222745245142,6.867137355419356,14.537018468122017
Male,No,Bike,Urban,17.120334307592255,43.62644448244246,3.553309439064221,98.06938489897925,8.379180349166196,5.353179040347833
Female,Yes,Public Transport,Rural,15.197235241203698,64.57905553716348,2.9216914534380196,108.46002855401764,4.7041748029859685,9.19148486063705
Male,Yes,Public Transport,Rural,7.820452380657362,24.331521945895954,2.2878324247495283,138.24897297630147,11.005767377745084,3.851389318862577
Female,No,Car,Urban,8.420920917862464,14.901327033835424,0.7720822209884071,153.09601603751545,5.132193904738813,0.0
Male,Yes,Car,Urban,16.405046251409033,57.782512968931684,3.85392559895584,101.5325373301892,8.422357401357424,12.033807543432324
Female,No,Walking,Rural,4.3370218692258184,16.99154777277008,1.4174860022964764,159.3416691810159,5.879026421775965,1.7829471894059061
Female,No,Public Transport,Urban,20.063187048220357,64.13536099950326,6.314946582602756,104.29429577128631,6.756564598570603,14.839474602448796
Female,Yes,Bike,Rural,14.209230778138398,38.370136287899285,4.2198557749045955,122.50141754198206,0.0,3.8896721745923593
Female,No,Bike,Urban,31.215464847973667,98.15135178170135,7.089801094011238,57.72701576523239,6.113161214646089,20.564156819298518
Female,No,Bike,Urban,26.539581253080552,77.00116085703071,7.813314630833858,63.18364787419021,2.7950746962282023,21.996012140591965
Female,No,Car,Rural,14.092754653762416,47.837678477745676,3.2236736258931264,129.57752511892278,2.460805082666937,8.075557597576758
Male,No,Bike,Urban,14.468314987343426,24.35550042192389,2.3813757247864475,115.99462112586633,10.232309553397936,1.370696487898842
Male,No,Car,Urban,19.97790757001015,55.59498808023856,4.822435533237065,96.84217297597999,4.358689255812953,15.684196368096952
Male,Yes,Car,Urban,23.515863049590187,87.7691401268525,7.317134963543249,88.31386508069912,1.9900945070735103,16.29404724977575
Female,No,Walking,Rural,6.8098547128199165,12.758889584456744,1.8677037282699043,153.79136336402883,3.9226051156733757,3.3091989703729965
Female,No,Bike,Urban,6.068122673226567,12.165985044747831,1.529552532636428,155.96730949724966,1.098649313234259,10.760013500669665
Female,No,Bike,Urban,11.889825972228092,31.189864532184522,4.6096681377598765,124.93442789132006,9.301653404588809,9.413261012072002
Female,No,Public Transport,Urban,17.91368791586932,41.59300238872153,3.047067131912903,105.3497542245308,2.9129577675004548,9.84429771706176
Male,No,Walking,Urban,17.484367952537987,30.37029609533144,3.0854928740817247,110.08436409821842,6.587899801831008,9.400008971452165
Male,Yes,Public Transport,Urban,20.34885727491925,58.74070783952162,3.4713678477629806,84.85371856865214,9.068320142630975,9.848936198047706
Female,No,Walking,Urban,9.001512358173459,28.363131315336947,2.62302627602342,139.3686209041724,3.499541956355812,7.403567317722083
Male,Yes,Bike,Rural,3.4192806851556163,9.732791370080328,1.0213132984040285,170.199676049706,6.596067296818358,3.682448931677669
Male,Yes,Car,Rural,19.290070976510727,56.42142731005331,6.365254111407458,90.06535005550367,1.9097418352867104,16.728957051340267
Female,Yes,Car,Urban,10.859018635173827,33.00746461402536,2.958229735930227,148.1297419752471,12.337308707341052,7.2398192634973855
Male,Yes,Car,Rural,4.907560678056811,24.951096749678072,0.8227330100349,173.06588991377117,7.809140403849867,6.590681897419477
Female,No,Car,Rural,15.725318729796909,45.271494330098555,3.933124555327334,104.64721932121151,4.422180683717582,5.8948297059205
Male,Yes,Car,Urban,18.965878441093388,51.156809552407466,4.859177028734305,117.71268256612784,2.6814988073331087,15.21231688388189
Female,Yes,Public Transport,Rural,14.389714339393613,40.357888169299976,1.9256673115202363,121.0053267553042,4.658010341481121,7.281195174863246
Female,No,Walking,Rural,12.710758069087554,43.925741804830416,5.8880211616067815,133.34211331522033,3.9800488329454424,16.81525026800516
Female,No,Bike,Rural,14.203188839270467,56.729835303243895,4.070668227919528,118.22073412163566,10.85883366199852,13.527608852719204
Female,No,Public Transport,Rural,13.147086187996086,33.159821172296475,3.4967798550216105,136.64210352028326,1.3233958333552933,8.464151451748847
Male,Yes,Walking,Rural,8.259764440299165,25.76863119118633,2.6801050943533715,151.02188242729002,5.404404269870611,1.0933405084027994
Female,No,Car,Rural,11.426596615047842,37.66336426450312,3.5660601343485654,126.1520809738326,4.94498580009887,8.698272356727955
Female,No,Walking,Rural,17.606399525069072,42.89341850791899,4.261046395764836,97.92238190007083,4.647769098965392,7.679033336538428
Female,Yes,Walking,Rural,16.6083927068825,50.029349792776685,3.5208570404799246,98.96340482037778,4.674150035184972,6.60656497162562
Male,No,Car,Urban,15.840299029834101,32.86415851608135,4.559525443780229,118.51822164499117,4.651787569638549,7.671554587953339
Female,No,Car,Urban,10.024257590733104,12.382269734805323,2.8917752382147284,145.62768375486496,7.619198198996299,5.797403520205318
Male,No,Car,Rural,14.092484189321665,45.94491664688756,2.713230948241008,130.13972003050776,6.826953339477305,4.993206288652173
Female,No,Bike,Rural,4.114674767785726,8.505276890049348,2.4477043033136954,162.3614899827833,6.25673483411836,0.0
Male,Yes,Car,Urban,15.89238331942695,49.69995403449304,4.266447866179721,104.86050216564857,0.0,12.76678539929617
Male,No,Bike,Rural,22.144288539067837,66.25391584712,6.26589149703459,84.60209786349083,5.8993846224894915,22.325694316601123
Female,No,Car,Rural,7.629339339789471,13.12401753273044,3.2992557226272865,161.00612903046138,0.03308191948975292,10.066850887057083
Male,Yes,Bike,Urban,12.070361633411224,35.75854188059031,3.039479229517641,126.8722678203543,6.938960489407476,6.989926204191419
Female,No,Walking,Urban,16.64553389355065,37.60558863050339,4.478335480371777,114.85204073261217,9.423492102711544,11.031599513900796
Female,Yes,Public Transport,Urban,21.264213172137417,77.70236309642625,6.12608053154047,84.18664247570146,2.2212826622343473,14.052243724811648
Female,No,Walking,Rural,12.758876918499253,24.716927306898118,2.4648581458247607,132.33032278059332,4.21465783297188,6.432270116162776
Male,Yes,Walking,Rural,11.538748353670519,32.65839235132574,2.9387387512636307,129.26816096852713,3.201932884841009,7.235822595939377
Male,Yes,Car,Urban,5.155384287919585,5.04343698328627,1.4143946586310445,169.8455899860793,8.706295327270402,1.012841355382728
Female,Yes,Bike,Urban,15.517190646540532,52.25578367322955,2.9232391099517385,125.666814475906,5.285083655816219,12.356762941722842
Female,Yes,Public Transport,Rural,25.21038020071872,72.31682688934114,8.62023183885356,74.20141973137612,10.184988141699,17.089116890004583
Male,No,Car,Urban,16.38679230982338,43.97370973325805,2.6894046339634428,113.18619048722984,6.241262608842163,8.878506214491345
Female,Yes,Car,Rural,14.888605104081433,53.19783076275984,2.4240473723332006,114.93441718326797,5.727350541907458,5.756525548880406
Female,No,Car,Rural,16.61041155383493,50.12554057828031,5.466829464162311,99.3640218192102,5.204620347808509,19.369569105603013
Female,Yes,Walking,Urban,14.94453998025699,50.00006440013064,4.4494012458607894,111.64741578349987,7.4539762977720105,12.146096912396638
Male,Yes,Bike,Urban,10.934928138699352,22.99152505092341,1.70776721719406,138.2424607224108,0.0,3.189701431435406
Male,Yes,Bike,Rural,19.116399578388528,43.301029295890515,5.386388909698825,106.78699666874171,5.25603186656153,12.72285067894357
Male,No,Public Transport,Urban,16.12880761555877,49.45850246707765,5.500052348887002,116.97024857369131,4.789860668816106,13.869850955776789
Female,Yes,Bike,Urban,15.088066259668286,42.075735224057546,3.741753507320086,116.6304044217405,7.176256481473298,5.926011683311012
Female,No,Bike,Urban,10.123169863608751,36.6338563153657,5.12961536597677,148.83798660277483,4.4368951823778895,10.52342983958819
Female,No,Car,Urban,21.517539659673794,63.75353445239589,3.655323104050413,94.56526040691419,1.8837966975119897,3.7834758525504597
Male,No,Car,Rural,18.32351372666555,57.021294572342946,5.27470188552549,113.73848337429727,5.022052024759097,10.41782401869144
Female,No,Walking,Rural,12.235395813163489,20.47236214007803,4.225377289511876,113.32066542532084,1.75147841339497,10.845162668761038
Female,No,Car,Rural,20.009124268409685,78.91174220137162,5.893624968707668,60.73950041017783,0.0,15.634587569622733
Female,No,Car,Rural,12.512145808073964,35.89401757390157,2.9236807253728427,132.78929704608493,7.181367444456479,1.3712127284429014
Female,No,Car,Urban,11.089982537444815,40.24581731572644,2.482054152350054,121.39241331300586,6.737184718084012,5.793500271742534
Male,No,Car,Urban,11.201484412598564,25.243536535599432,3.2445162742368985,133.0695453224752,6.401272831980724,9.801520538058643
Male,No,Walking,Rural,6.144657234559544,21.51407072585204,2.3519187952919554,152.40040065151575,8.908785265837434,5.391060408101183
Female,Yes,Car,Rural,17.35771190209103,39.04468807102564,4.94190141180512,126.44315841579125,3.0049043290882245,10.4533875921794
Male,Yes,Public Transport,Urban,5.84427560830825,22.053505207521457,2.5011267928704517,160.62286309620305,0.7066575716862351,5.016333547031487
Male,Yes,Public Transport,Rural,8.857780843671186,23.01360168715523,1.1955752538510613,146.227466893302,4.789910669575867,1.3666480696959868
Female,Yes,Public Transport,Rural,4.622059954607334,14.158084903177675,0.9277440095281988,169.8816717279074,3.9574991008822686,0.4091683464963256
Female,Yes,Public Transport,Urban,14.569651536045535,50.68869490943759,2.70239695188763,125.40636972420825,2.473112849689794,7.27746295545362
Male,No,Car,Rural,14.24839769864064,30.41978998371912,3.175986648574018,118.42963927555311,4.760452539536612,14.8630313046414
Female,No,Public Transport,Urban,13.36651893406818,33.25463949607657,4.356850625331351,137.24868356627286,3.165184561386246,8.661026812612826
Male,No,Car,Urban,9.787111526647118,33.93457739080901,2.5547618023870085,129.7540526145288,0.0,5.432476607983241
Female,No,Walking,Rural,9.1388312328168,48.39870844391787,4.89156697135397,146.67714694406843,3.676469927618719,12.07382361025923
Male,No,Public Transport,Urban,17.32184931773287,50.58472460658379,4.523868696622935,95.23690478770541,1.5908744998884279,9.247608438482455
Female,No,Bike,Rural,12.247240341457562,42.653082203612016,3.1215019659441268,133.0504772093297,5.694944214832768,11.098462325430596
Male,No,Public Transport,Urban,16.581791607680724,48.675660124457366,4.251630821360397,115.6027299870064,3.0318957252780354,3.516420933481678
Male,Yes,Public Transport,Rural,10.573756569378887,51.143725655699654,2.005630449484786,154.4695233416311,8.334894422423154,3.4208986125759373
Male,Yes,Car,Rural,15.905313713855412,30.243724471913676,3.9184918160862594,100.72900621016055,9.811598201803598,12.251170749175534
Female,Yes,Public Transport,Rural,21.516390186580317,65.49538100643454,6.506885573756725,87.92556749514061,7.038144119035719,15.38493100922591
Male,Yes,Bike,Urban,17.930829001963918,37.53704667027115,4.596677918618752,116.50350825788577,0.34692145405004027,9.029177919996007
Male,No,Car,Urban,12.937930908917599,13.748077021385626,2.4410229973459283,131.6014489283027,9.51558799663712,7.424827756681113
Female,No,Car,Rural,16.285994851779638,51.832605086517084,3.1464140924662742,116.65907110625648,9.727161351121294,10.585064937357142
Female,No,Walking,Urban,13.796674127348934,42.78500034352139,2.9989666401713904,115.25194646101886,5.056371533923822,8.12932293607365
Male,Yes,Walking,Rural,15.039400923473641,42.269833392998905,3.8337136652792907,113.93421282519114,8.968778481006595,7.180623083759577
Male,No,Public Transport,Rural,13.371944739257483,39.053893317374914,4.536572720290633,138.96263112520262,3.3449745858599655,12.710041758181813
Female,No,Walking,Urban,14.178323970573045,73.5179662524317,2.2040923512768247,122.77161218016853,0.0,4.304082977367692
Female,No,Walking,Rural,16.060466765370876,45.599648915798284,3.6952904134539626,119.51172989996122,2.719146684135219,11.473786679316389
Female,Yes,Walking,Urban,10.033206502090247,35.200863118771494,2.6526116449576405,138.71529070387422,10.187902598134269,11.081305766963874
Female,No,Car,Rural,9.920605865050108,23.268169399011516,0.6464456986330924,128.4867213873019,0.5267602291655793,0.0
Female,Yes,Car,Urban,8.057287230843944,27.124187442937863,1.1807235247445795,157.1089553373742,4.998563845794483,3.285011231448347
Male,Yes,Car,Rural,6.9986444774814505,18.61359668188818,1.0697725796341762,157.03774593539916,5.102431680020636,0.0
Female,Yes,Walking,Rural,8.913586538897604,22.635574789395513,1.432426260873903,167.40202221808147,3.461077268096565,10.906431408174068
Male,Yes,Car,Urban,15.797312534020646,65.58092292406519,4.141217678526809,106.65493606741195,3.669435200488655,8.948670594928451
Male,No,Walking,Rural,10.53606242254058,43.380036899465125,2.4734559961333473,146.08147952184248,5.2167474027086085,8.422759715809486
Male,Yes,Car,Rural,17.56807232115548,54.071683437458745,3.8367319776878337,96.61227105500807,3.3135129741958185,9.485879365434897
Female,Yes,Car,Urban,15.173568743762809,22.478586871848762,4.221354812493337,120.87919070167955,0.7338245084962072,8.144133289076166
Male,No,Bike,Rural,5.157478932809731,11.862344565903497,3.0124444508486823,169.1351501593927,5.645095828830368,4.764951985589426
Male,No,Public Transport,Urban,18.274877921108448,81.85490940737618,6.207975997018864,86.17913715460134,8.220099747334917,20.276977511849438
Female,Yes,Walking,Rural,19.05399322795855,54.85536301747857,2.840726534927301,101.73470234574972,7.608717555960263,9.969630517853185
Male,No,Bike,Urban,10.030686625825734,41.12423559801378,3.084743840291573,134.24515615627084,2.5707935978305656,13.542611862861621
Male,Yes,Car,Rural,17.10095771447496,65.72229716295088,4.097216138554901,104.57659615914895,1.246316253866973,10.40940035186035
Female,Yes,Walking,Rural,10.717508812954005,34.34216559742176,2.8345325461038575,140.98209127077752,4.147436353535664,7.950090228997645
Male,Yes,Car,Rural,15.488351883741677,38.046839332543506,3.4738049373928708,129.25344952925923,9.703374529386991,7.882937646516313
Male,Yes,Public Transport,Urban,8.677507965225171,5.0,2.2869656211934952,143.95718098680774,6.936794236878637,4.856167443638711
Male,No,Bike,Urban,6.034467737327116,24.94503529807089,1.6600243304037978,157.91699332629173,7.1118940303827,1.0244000285773893
