Campaign_Type,Customer_Segment,Avg_Session_Duration,Discount_Used,Total_Amount_Spent,Num_Ads_Clicked,Customer_Satisfaction_Score,Purchase_Frequency,Num_Reviews_Posted
0,Loyal Customer,7.223543199142265,15.935705862149637,117.66443448321607,7.287560716293201,3.230334875938237,1,0
0,Bargain Hunter,6.745451871930131,17.8342857365285,121.10057260358145,9.434625708532254,4.9559724468264585,9,3
0,Loyal Customer,4.505571681012663,17.4943039260354,218.07315732494004,10.006754420351063,5.592960878973996,1,5
0,Loyal Customer,3.631997051828849,15.627213204237874,215.59102616073199,10.703503123341944,5.04953496078955,0,3
1,One-Time Buyer,3.196113102950928,17.894041952433415,150.28957174866247,8.734837815261638,7.020411866583494,0,1
1,High Spender,8.87198849476987,10.603364960788316,187.6605525682999,11.713550111746143,6.161034161106579,2,6
0,One-Time Buyer,3.381571547091701,19.325025419127442,126.80071281593354,5.63762179835507,4.98877880488888,0,5
0,One-Time Buyer,1.123869108772471,14.417903367585268,133.82575977253714,7.083294918492843,5.32503364624651,6,2
1,One-Time Buyer,8.073224848557736,19.962764360263883,171.0222222530936,6.337941721078207,5.443498327223,0,2
0,One-Time Buyer,4.249180891351215,17.417602429449406,86.76132642638822,5.2919730815472,5.6049494062502365,2,0
0,One-Time Buyer,9.68484246497523,18.38903473221299,143.3437250879178,8.742378795172941,2.261513006503088,1,4
0,Loyal Customer,9.824632421371003,14.821329718018985,141.67336135128787,8.015986721443273,4.547710556345979,1,7
1,One-Time Buyer,6.563297566878231,0.7127506029202699,148.43052723763742,6.0414686211918704,2.7733413977098604,1,0
1,One-Time Buyer,6.782933588095833,10.008530661477726,201.69067683189445,4.577593690463285,6.91742142118923,6,0
1,High Spender,2.2329265907544613,11.18275949740372,86.04928818351866,5.784509206297884,4.9087257199956085,2,0
0,Bargain Hunter,2.4482200569994355,15.623094884734977,141.81483350547094,9.641634423094693,4.7099885754805655,0,2
0,Loyal Customer,3.3209973260066032,9.03136661212731,117.59597584348552,8.294942140503478,6.345195998049853,0,1
1,Loyal Customer,6.236517165581063,7.997081819013182,149.24965621456812,7.030583836656233,5.633487196174812,5,1
1,Loyal Customer,7.335132351306495,12.687895849779359,127.21958444792875,5.304541403565032,3.3070482284311895,5,2
1,One-Time Buyer,7.022489708640576,16.267880326231666,113.19047229923468,7.747811328799484,4.893641956208946,4,1
1,One-Time Buyer,8.464703648698467,11.932547159456119,104.92421031025764,5.588980860783497,4.497249540160423,5,0
0,One-Time Buyer,8.392210784280435,0.9877601506525515,156.301884733727,5.024726999621665,2.383200667090919,2,3
1,High Spender,7.360999766211972,11.19394968289582,140.27613659032735,9.684040475093884,3.964585650144193,3,0
0,Bargain Hunter,10.265419244946388,11.684813472768024,135.50949507498353,5.729366945148949,4.724689516975301,0,0
1,One-Time Buyer,4.934879584604333,18.875647775082935,111.01116977953846,5.289364388087815,4.827573602762236,1,1
0,Bargain Hunter,7.534804635536515,6.325341958655745,80.88406327667785,10.817538366025262,2.776652864484037,1,0
1,High Spender,8.013011446818993,16.58485011848542,114.91807447008914,6.27789558170267,6.727498374571214,2,2
1,Loyal Customer,6.893439220339899,18.35779003277994,114.47941175428535,9.547196156158321,4.846845411662842,1,2
1,One-Time Buyer,3.9360067493460544,16.188345906604237,158.41324927058724,6.848669580985762,5.056329614990845,2,0
1,Bargain Hunter,4.65528259576414,20.949155879669263,120.01856692352183,8.163823701342123,5.600962457509755,6,9
0,Bargain Hunter,1.5046322552810523,14.18480051088988,142.3351572736098,6.065355160832503,3.8178856191444934,2,1
1,One-Time Buyer,7.994325780708396,7.0942739777303245,138.2262698250597,5.046174572464728,5.684533959699045,0,0
0,Loyal Customer,4.956846761988842,15.605338780117599,112.72123626994129,7.667634166655914,4.449388030972726,5,1
0,Loyal Customer,5.619365650472197,3.1627687871024044,93.34470405980137,5.271497603785387,3.6551216890292126,4,1
0,Loyal Customer,4.164460760143002,20.40250114539829,189.57714026443645,4.925341144038862,5.8601712400330985,0,5
0,High Spender,6.523820120457708,15.458826848686975,92.50459206875428,9.698021325511432,7.237510788202711,2,0
1,Bargain Hunter,9.05239775315856,15.274330686560578,109.30143522348646,11.319601213086695,6.087244060228747,4,2
0,Bargain Hunter,8.975037286384792,6.431393834460813,152.1489091892297,9.198863271111506,6.384466347710646,0,3
0,Bargain Hunter,8.663342327246179,1.9233840904359027,125.56278930702524,7.235561909648123,4.219054090156551,0,7
0,High Spender,9.69399285805931,15.00055104365155,131.69825877797496,9.443263639316378,2.6035704062473153,2,1
1,Bargain Hunter,3.5101288162979376,3.7141453324703626,171.81883004767053,7.855765941648076,7.235206283149761,1,2
1,High Spender,4.578735583325621,13.686587675969658,126.58898703867871,5.622276390345984,8.08177233410714,3,1
1,Loyal Customer,7.8246178198155985,2.3943228069532125,97.3831886817332,8.763260358216174,7.314210160654524,5,1
1,One-Time Buyer,1.8168245989034446,11.686844657037321,89.48900520965206,7.270213519957909,4.496321091530375,2,1
0,Bargain Hunter,6.898962121097853,10.640048979447876,142.07050513269337,11.821730195321624,3.2680484919067334,5,3
0,Bargain Hunter,2.4836741744062776,16.943590417898214,103.29106481190153,6.887376174751567,3.40147595327065,0,1
1,Loyal Customer,5.436678902159777,18.162344786471106,185.57544079089155,4.484621724013718,2.4744011485789272,3,0
0,One-Time Buyer,8.280024285938081,9.470530063117382,133.52907626486893,5.490655352494041,4.838932072384932,0,3
0,High Spender,7.783282709618229,17.254376022450558,109.80423208202313,9.447152752800891,7.408516937123682,5,1
0,One-Time Buyer,9.600547046880251,2.5808572817080844,116.11710715416322,7.653158573592599,4.7875060521916355,2,3
1,Loyal Customer,2.1299070784034093,12.794121010738511,151.11094470515718,6.331490217201832,5.453484350522412,0,0
1,Loyal Customer,7.663767450460078,15.606221445526948,145.95357352784418,6.960608358549141,7.063395446456313,2,3
0,One-Time Buyer,6.875628228023045,16.520284180172332,210.71078351546777,10.954149594071527,4.3938570322514,8,0
1,High Spender,4.500984636079176,17.75931958330945,103.87742548094413,3.957794605932891,8.053297185079392,7,2
1,High Spender,8.700824448510023,8.203511579285252,109.58325303967307,10.683811920711323,7.98814161124618,7,3
1,Bargain Hunter,9.09497990393583,1.366980116814453,106.7350903526943,5.47482987694061,4.803332991979276,0,1
1,High Spender,7.837687550781598,17.832325128130737,135.38187341832247,7.139302802510267,4.1336986039711805,2,0
1,One-Time Buyer,9.378282221836448,4.327818945475485,181.96125394941689,7.152220005924439,6.04585706958547,1,1
0,Loyal Customer,9.569432658220016,15.336246147302552,133.6863186136119,10.496765765425938,4.478712586221713,0,1
1,Bargain Hunter,6.922804318653106,19.296309956509557,169.84181554258475,9.325962219289652,3.2651671743989956,2,0
0,Bargain Hunter,8.807689412993202,16.319897616602375,175.00772785725457,8.110862879378338,6.921857980284471,1,0
0,Loyal Customer,7.240786025137958,9.107382895500745,104.93619637513154,6.995421215800986,6.8246710809156195,4,1
1,High Spender,9.664186139043633,5.429983390770561,109.72107884444218,8.075931762478586,5.233267405645341,0,6
0,Loyal Customer,10.16330530277575,10.952902983882534,132.3829917109718,13.728866879911559,3.1057028694077333,3,0
0,High Spender,1.0259961491401128,13.120998532812338,154.14062199487827,4.339629438159727,3.155710623173921,4,1
0,Loyal Customer,4.203517908921864,18.98918433769698,135.3134286787207,7.2369471331476785,5.160843932628729,1,0
1,One-Time Buyer,8.963430521015997,14.4557822272395,96.29631308167885,8.974089438279215,4.2501934482424515,3,2
1,High Spender,5.38725118306955,16.010525213588604,144.67514431023662,7.383752464608516,4.488360601787588,0,0
0,One-Time Buyer,3.542761724414124,10.083161430458837,126.85845844783032,5.864839233298744,6.532944732590005,0,4
1,Bargain Hunter,1.0146592466943627,6.475181040546181,101.0610343223667,4.9490731220110336,6.099768976133836,0,1
1,Loyal Customer,8.386446500608686,11.239763645925384,107.26132141145412,7.230898478486634,7.06721402074642,1,0
1,Bargain Hunter,3.556785461992935,12.96850548982593,110.84350531535335,6.000812670210616,3.5140651649341135,0,1
1,Bargain Hunter,3.520946710685817,16.93281595866918,120.30898502308507,7.569438759682471,4.4852126469699325,0,1
0,Bargain Hunter,6.23751203320535,7.896760942559428,127.57425835496574,10.659457465507483,6.1384725431901686,14,0
0,Bargain Hunter,4.279831515706773,17.047730125296752,93.81880485203412,4.838966054950074,5.672117511519337,1,0
1,Loyal Customer,7.193713159587649,15.188546277246532,147.4035784656948,11.08507532009875,7.298570573881433,0,0
1,Bargain Hunter,1.0558725267342375,1.2102625529179036,96.84910805380024,6.331423799290135,5.630805058856104,0,4
0,Loyal Customer,9.506819147157737,6.360222107086223,113.3583086906403,8.551156122708818,7.7721636561583285,2,1
0,Loyal Customer,8.793812730776875,18.748145604912253,212.0965479182322,4.06966457693025,5.810026702584711,0,3
1,One-Time Buyer,5.742487740613089,13.99279035501717,97.24344220570478,7.5462102195157925,6.59325117138299,8,4
0,High Spender,6.731518973647855,11.141584660914516,177.40887024606644,8.684584741314668,4.514727579823314,6,1
1,High Spender,9.867092390475577,19.381740911546352,108.60837696485329,7.441968972485415,5.021430817825983,0,0
1,Loyal Customer,7.77816447066164,16.803221434416514,115.35362287659584,6.377583018712435,6.366416605759213,0,0
0,One-Time Buyer,2.0414806215124983,18.57100583724986,190.10722725381032,9.364633507954398,7.419467255889582,1,1
0,Loyal Customer,10.533175994604543,16.295469502375138,137.1075492459411,5.816109016578904,6.093855423966129,1,2
1,Loyal Customer,6.901960317937701,8.824654751231872,172.17245973628735,7.615197696484773,4.875242342098071,0,0
1,Loyal Customer,4.661180585059423,1.7281693634788944,136.67457065934326,7.007830817753154,7.0660025442925125,5,0
0,One-Time Buyer,6.530737345809166,16.44998206217146,168.8119145513192,5.438680272033793,1.7120320155801787,1,1
1,High Spender,4.7905433477825206,14.266498466633045,119.93541400182664,8.307722530175578,2.8666482477396897,7,0
0,One-Time Buyer,6.833970015495026,17.061696452439328,120.10118900064214,6.086065912487403,6.022451335502583,1,1
1,Bargain Hunter,4.578829426330331,16.08208941972074,101.3512416709949,5.13999109507115,5.0211625343796875,0,0
0,One-Time Buyer,1.9624321578479105,18.02969442646946,148.79523246048407,8.663671053725736,5.908270476686248,2,2
0,One-Time Buyer,3.896530206215939,10.598613841955663,141.1477754309274,9.984903577346037,5.096611283647913,0,5
0,One-Time Buyer,7.536788924590709,3.00452405637564,101.93013693157324,5.7067513267112915,5.856418541905809,8,4
1,One-Time Buyer,5.363967632558141,10.600572143064763,86.00960571990879,6.130063396613865,3.7783957685102143,3,9
1,High Spender,9.095631804201586,17.845460968562026,99.33158520719141,5.430476759387384,5.855729129119537,1,0
0,Bargain Hunter,8.96889881047892,12.716886128855922,90.52838757553266,9.01687916459175,6.491621792311377,4,1
1,High Spender,8.775500813592604,19.60166935685393,124.33791211887171,5.4150182790705745,6.830825905896849,3,5
0,High Spender,7.935224451714238,19.627102503659696,136.00486344142917,5.11145804912507,8.020331441973049,1,1
0,One-Time Buyer,2.594313575855346,0.925015777001164,137.57363339366748,6.928529448405719,5.36614766525358,2,2
1,Loyal Customer,8.249650824986173,7.835310889098725,122.5801759721391,6.622429815748929,5.410866630270768,1,0
1,Loyal Customer,9.086846564147882,19.37744752538021,185.44108547280433,7.249697948440374,2.7152413037392282,5,2
0,High Spender,4.773653622875095,14.894599444425046,91.21379107498288,6.413114539097343,4.202882898292362,8,2
1,High Spender,4.2172930446941574,10.559617807775947,134.19718918315738,7.56016896282035,4.710376888990081,5,0
1,One-Time Buyer,2.672188830393086,9.323889030975836,130.13836278302898,6.339234052993149,6.5754793284145325,5,2
0,High Spender,6.035101263013989,17.105216396266826,133.515512762769,7.7133537064425965,4.083498313865556,0,1
0,One-Time Buyer,5.335538999465411,17.367267746456935,122.93964185756177,9.189989202637406,6.194510029623249,1,1
1,Loyal Customer,8.39699326442318,12.910465299411653,132.89614522366327,14.832962152115652,4.99756742455493,0,1
0,Loyal Customer,3.2568852251318168,4.072268798555289,125.84948600107556,5.617180506602001,4.734247827327857,2,0
0,Bargain Hunter,9.11744443316865,18.280490766638884,150.52772254609218,4.04726359280914,5.373340953699884,8,1
1,Loyal Customer,9.581189040026707,13.477655604064854,113.27682725406852,10.230444065140782,4.413265441620736,0,0
0,High Spender,9.329886143830405,12.78248383154795,150.3092397466681,6.6905273775179195,4.3564441278610015,10,2
0,Loyal Customer,11.14782481328004,10.231551261194378,103.8957030220131,6.366314221102698,2.442821141314828,1,5
1,One-Time Buyer,5.90913954136337,12.299489749209313,105.46948117014216,7.172806821695277,4.628068689008166,2,2
1,Loyal Customer,3.57873315629623,13.202526328130954,114.00955768853947,11.506748486857306,4.28004778077691,6,0
0,Bargain Hunter,2.051074580561691,19.924408667648443,122.11645209514163,9.168687697431025,4.226028515976381,4,6
0,Loyal Customer,7.173505244016802,10.73009756451803,118.48875000681217,7.553715603836315,5.625309593885061,0,1
1,One-Time Buyer,5.255034481822223,11.625209130747843,230.1359885336097,7.3381815752397275,5.987947929185765,1,0
1,One-Time Buyer,1.9861746819133188,14.167866498757979,150.44932993453688,6.760807892996187,5.348291756963492,1,1
1,High Spender,6.831491484968432,8.674242030043043,117.82184590294474,7.9185847198664305,6.4931227856742115,0,1
1,Loyal Customer,3.2849263591396847,17.78940442366606,134.4844024554772,5.816336357829162,5.863342888745548,0,2
0,One-Time Buyer,0.8657820598447792,7.874364224931805,135.51509409372838,5.44799881094931,4.557415715291537,0,3
1,Bargain Hunter,4.512966837973853,4.429853658738976,96.13504353169401,11.309451234373629,4.30571557142843,0,0
1,High Spender,6.914472928997959,6.833410115634768,105.17966937771665,8.53112414906904,5.469233355150269,5,2
0,Bargain Hunter,1.3701051618596782,17.990882241915923,234.07331230261923,8.009485196042233,5.860650664852852,0,0
1,Loyal Customer,6.211467154941,5.697189415931653,108.12266245077014,7.169742780327164,7.096766460547247,3,0
0,Loyal Customer,7.939522257123226,17.094041050070125,170.75395333871887,6.727487670117332,6.786759567410144,3,0
1,Loyal Customer,1.4133802389484948,14.027585937837246,114.79186488998688,5.689217011848315,4.187790490239246,3,0
1,High Spender,1.0962334875586741,16.47050979960143,193.1715967777205,4.5279691231386785,4.846990579809107,7,0
1,One-Time Buyer,2.7371350557678475,16.025106802626993,116.77756914926417,7.170470961883985,6.006526707376655,0,1
0,High Spender,0.9477466320531303,16.79028084187082,85.75812603303316,8.914515921109075,6.601996667088458,0,0
0,Bargain Hunter,6.255910137210174,9.529282162298236,154.44615177113383,8.447166003941456,6.408454203057188,5,1
1,High Spender,2.8671870321198085,1.2650991520301815,141.7369613539252,3.1600115225796492,4.90418325075298,0,2
0,Bargain Hunter,2.506287746016536,16.759685956977354,113.55064679504508,11.793962359023366,3.1189660213572252,0,1
0,High Spender,6.185094719618097,17.966960413954606,108.89453095766223,4.805419970636912,3.501595435631613,0,3
0,One-Time Buyer,6.874326516810225,17.118083482396848,139.1502617253323,7.610424470402529,5.408950271479122,0,3
0,Bargain Hunter,6.174324613978204,17.317403063801823,151.0088268997087,5.029561585700987,5.513338369136518,0,2
0,Loyal Customer,7.06857122535355,13.751882932104735,106.52551964532333,6.8030498400017825,3.3519809398484224,3,6
0,Loyal Customer,8.550741082956318,13.72063184026865,161.14342750469146,4.798483278538029,5.066854416333907,2,3
1,High Spender,9.223170276450224,8.034002160181844,124.0695677976909,5.299174453384586,5.946836535457675,9,0
1,Loyal Customer,9.56654829362538,10.495455300668478,161.74092123119547,6.186304144637728,3.273160013739284,2,6
0,Bargain Hunter,6.967952790202717,10.51639903349246,130.2597195201099,8.658181788948177,6.657495802706622,1,2
1,Loyal Customer,6.898128799127715,11.657843586060725,185.7404317256043,6.862609231310951,4.433703277160262,1,5
1,One-Time Buyer,2.971877649779737,5.635204234883172,165.35535630618924,9.619145715557417,6.886419668864976,1,1
1,One-Time Buyer,9.363136127865378,14.481308024782056,202.71831015725127,6.695926031497188,4.19982133133615,3,3
1,High Spender,3.4609046280283406,13.992659597185643,90.51811884191892,5.655930300160887,3.4600617756737315,1,4
0,Bargain Hunter,4.551541577664009,14.271409834791577,109.36653766109896,7.291841605557784,4.312794515237421,2,2
1,One-Time Buyer,8.956556387332673,10.95166842724115,120.1749808220363,3.5566204395751773,4.85727781538402,13,0
1,One-Time Buyer,2.84086868631133,13.881321528674631,124.87779534722543,5.828506679407846,4.417280139842779,3,6
0,Bargain Hunter,5.322609349425558,10.837474910008774,126.7931842224441,7.122620607510385,4.67599786764033,1,6
0,Loyal Customer,1.1258642412542912,17.903443072986455,137.16861079946858,7.607761048812453,5.500947724514285,0,0
1,Loyal Customer,6.937323387577773,13.288440915076421,150.4122110291349,5.164454608376282,4.743230945305401,9,1
1,High Spender,6.620619820225489,7.657629656306749,203.1967383097559,6.034052685870959,4.90083140907199,0,3
1,Loyal Customer,6.324887593005775,3.657605159936246,114.0016685253681,10.605339694995461,2.4361604011961058,1,0
1,Bargain Hunter,9.111302993202065,9.832296445619292,121.92739949070133,11.634859039285441,5.587547024015709,2,1
1,One-Time Buyer,6.934323018637452,10.426797459498516,145.2335107449791,5.327618643574569,4.866195053462498,4,0
1,Loyal Customer,4.740366760101988,1.9353034497382673,197.41503538369523,10.204995918623597,7.415439470724307,2,1
0,High Spender,8.16664107989585,15.206467036767584,120.53384436992815,5.89963295983489,3.5906522491190627,0,1
1,Loyal Customer,3.040723196557132,13.531972221023718,112.57932646677179,4.798994570066401,2.2875570072507285,2,0
1,Bargain Hunter,5.370100789782116,0.1448820469161447,120.65417060022054,5.2898890319937255,5.927102740895063,4,0
0,High Spender,7.302323086672322,18.70207142300783,119.60069750077585,7.951092953156482,5.5197905274695005,0,1
0,Loyal Customer,1.9874657935047537,9.62884657850623,217.135046953524,7.2537472595193275,3.4873504692032813,1,0
0,High Spender,7.2834459761517465,2.5374820123903348,122.48205092798509,6.5932570874211445,2.705376567493863,2,0
0,Bargain Hunter,9.553069845284206,15.163266290335855,136.442021530841,6.778483146506524,7.306095096026435,1,0
1,One-Time Buyer,7.290875706004627,4.6046813749961135,121.19063703912508,3.7922383325537927,7.121165585910173,5,0
1,Bargain Hunter,8.368363302409769,22.247563618748806,144.43002801073365,11.772879393879524,1.2688148619408057,0,0
1,Bargain Hunter,3.6731293909359373,16.831966371830198,141.87193889161412,9.247139186454419,4.312665456115249,1,7
1,Bargain Hunter,10.86556156734239,18.6620555998497,121.63294066973889,2.6148691186357493,7.496288082175849,3,3
1,Bargain Hunter,8.039106867034587,13.690095283723917,135.7710703808382,6.089177280529751,4.2859061633332,1,0
1,One-Time Buyer,9.988469814516305,15.887466454805438,129.80172665581551,6.973812119982933,4.264081648960021,1,1
0,One-Time Buyer,6.257406803725521,5.557865062938559,156.101109605522,8.039140743020535,4.575861008555948,0,4
1,High Spender,8.972837758709142,10.444992006443576,205.3781203401831,10.364744215208637,3.318654539347761,8,1
0,Loyal Customer,10.188118580593235,14.589821810338808,156.07251820028387,5.13144146717156,2.4428363836579337,2,1
0,One-Time Buyer,5.317862462158921,11.454511727766603,152.9487514910901,6.263992681768542,6.578820966102123,5,3
1,One-Time Buyer,6.438280442061814,6.2609160377947255,123.54024646510977,8.200714891706456,2.2355946406284866,0,0
0,Loyal Customer,3.33972552773833,9.490440676256096,150.91777424955927,9.481453659220245,5.370907178163134,5,1
1,One-Time Buyer,1.3705581950578072,13.366998207228875,96.58667816204253,8.610337016520873,6.329869239136475,0,1
0,Bargain Hunter,4.893133138576264,7.892164373240364,114.90190335468377,12.343446229328558,2.8231605516482623,0,5
1,Bargain Hunter,6.0857040781950875,9.503557371913997,151.6440186412957,5.63266720582035,3.6135973961073926,5,0
0,Loyal Customer,5.731563882468377,5.2162229272418905,113.26749259472788,9.329846744599031,6.819768782587385,0,1
1,High Spender,5.214644197022179,1.4169570150460977,106.78560420244008,6.896262199954658,5.79933758034056,5,1
1,High Spender,8.931689412894977,12.875848974073786,108.90731991660138,4.67212945394658,4.074071439681669,3,0
1,Loyal Customer,4.064724563531209,3.6230120351908646,108.62968997248626,6.81539679954618,6.8033735050417565,3,2
1,Loyal Customer,7.037346114146336,0.11428776077322311,114.38558133766287,5.640367938632033,6.809803585181454,7,0
1,Bargain Hunter,8.569648593627308,15.802183724706714,136.59241623499202,8.036563209699555,5.403579039523561,5,0
0,High Spender,4.154133033057608,12.153440681886744,127.80008625388807,8.404369260821227,3.6497596581895055,0,0
0,One-Time Buyer,0.7828642019526555,9.38764718016094,145.34847458448405,11.031496499783168,4.379826944792307,0,1
0,Bargain Hunter,4.4373544680988255,14.393534902000352,199.26589554973322,7.018817322474098,5.429580115933085,4,1
1,Loyal Customer,7.9396975843519915,14.228887802721326,100.34295739505029,10.916555299207385,4.717107756278768,2,3
0,High Spender,7.485953710293284,6.549882785603815,111.87826406516228,5.197832308225765,6.408435767352277,3,4
1,One-Time Buyer,7.810190070171552,15.494228244279165,127.10409178149729,14.400795812145088,2.7053388798359954,0,1
1,One-Time Buyer,9.619948245026954,14.524127629176517,249.03890435681336,4.364907154596232,2.758604706400642,2,1
0,Bargain Hunter,8.273623028835715,9.29349293628045,155.83864315297234,8.610959759592154,5.271306667223649,1,0
0,High Spender,10.950829632816742,8.030889752625345,135.0092575213073,5.4818411883747205,4.262683379289643,0,1
1,High Spender,9.768535724821053,8.569588912948937,124.25032295917339,3.557499388378549,4.059427077953389,0,0
0,Loyal Customer,3.71189109058066,12.9002752307868,137.5600504282572,5.288153210064972,2.347914921238404,1,0
1,High Spender,0.07406113477713738,19.600602278204313,140.77263031138148,7.462355575369672,5.029318767197273,0,2
1,High Spender,7.8132297035796245,18.982811753669697,191.4807765406151,8.019614467348948,4.9208673379988515,0,0
1,Bargain Hunter,2.5942830812799063,2.5231777808497498,121.25129131798033,8.56668065480454,5.980218472927611,3,3
1,High Spender,11.184010982205551,10.69741851159359,153.5807559126427,4.225701233774689,5.103359199681458,0,1
1,One-Time Buyer,1.9893375871370012,2.2463668648777073,136.99287356240265,6.6940084807930695,4.801093882639255,0,0
0,Bargain Hunter,7.0318786402133515,10.509462582873432,112.91797820484373,6.059756755904882,6.765500955185505,0,0
0,Bargain Hunter,2.5166101189622294,15.828886779225932,210.90857251856016,9.317488376540844,3.031299044827175,4,0
1,Loyal Customer,1.7373629444240422,12.935637023644794,174.72446347159266,5.083043570593315,5.804583828271364,0,1
1,High Spender,8.053852982868914,8.375586649055167,159.4762275195506,5.089614882242577,2.4932792528069765,0,0
0,Loyal Customer,6.859210951433359,21.038872474845427,101.40832115524665,6.540017654756822,3.7424571799987882,0,0
0,One-Time Buyer,2.532947623249429,10.649558539829197,144.61244304235382,8.603560220497357,3.181014301065029,9,0
1,Bargain Hunter,8.043108795401684,16.265175339263873,107.1238870412161,7.157824145509659,6.172913803177877,0,0
0,Bargain Hunter,8.515563338128443,6.377517565382384,150.51367892965703,6.298617915326808,4.901884649606909,0,0
1,Bargain Hunter,5.506543251541879,4.794912127777858,149.88130905472383,7.611501981442268,4.9797451331105345,0,1
0,One-Time Buyer,6.281049317714907,10.988554125644573,141.1950487526201,5.897969643667061,3.3399005184058237,0,0
1,One-Time Buyer,5.468442325419545,18.256096976777684,141.72741498072915,6.52120897925616,4.5504597561006666,0,2
0,Loyal Customer,3.877783736420498,9.404396300653751,95.77109744947093,7.812751152801667,3.8548020450363323,21,1
1,Loyal Customer,9.093105433277211,15.994835894074289,124.13893599756345,5.327877295261916,5.575182522281324,1,2
0,Loyal Customer,7.296026481201801,8.503664063108493,170.12753845169118,4.752820496985996,3.5133632970025794,0,0
0,High Spender,8.691518982047556,18.721331616707534,123.55953373287907,8.12289789397446,6.994691547807614,5,2
1,Bargain Hunter,1.568778217088024,1.8945789884199051,130.65348097726664,8.789375255896275,2.4866293255638583,3,0
0,Bargain Hunter,8.263264016028675,16.19359350218977,152.93774727527614,5.680873399864533,3.7902202513151577,2,0
1,Loyal Customer,7.13122218562501,17.48947055147169,129.91453839107646,7.91350455995026,7.5158007649491445,0,2
0,Bargain Hunter,1.359815451432853,14.14835223713363,97.01817485016123,6.707410467468698,4.347291878056948,0,2
1,Loyal Customer,8.14522730774691,7.483443080416999,169.74918178121663,7.067865528552156,3.027682003393382,0,8
0,High Spender,2.9157127568891497,16.853804597173237,143.87838138826743,7.176720687381897,5.328607343806503,0,4
1,High Spender,3.7351836794469246,20.57853537653498,177.21529733114625,11.33484799425256,4.2869116366781865,5,5
0,One-Time Buyer,2.4799407461987544,13.00006693111964,106.59568887410859,4.425676732719933,3.7461946165725415,3,1
1,High Spender,7.58754691206609,10.22243467356466,149.40849068163433,7.05521477624425,3.356193783801924,6,2
0,Loyal Customer,8.663553550031805,8.183259332564742,189.6100072128794,6.935995688944796,9.152560408438916,0,12
1,High Spender,9.561414234005474,4.17451331857588,195.9164681335708,12.333034554294695,4.622672149723796,18,1
1,One-Time Buyer,7.6053455079940475,15.708617602565887,175.29992213577268,10.395857360177548,2.1116489595006844,6,0
1,Bargain Hunter,9.95747196010442,18.98645617921847,130.61232765056138,6.284870600595277,7.240564638508301,0,1
0,Loyal Customer,8.35867851744151,9.639995006152056,111.80883373967771,5.987475118207078,5.916606357665856,7,0
1,Bargain Hunter,6.339666511188928,7.927987248947501,123.49096239344783,8.893317095225456,3.8503003534703186,2,2
0,One-Time Buyer,9.72385175560228,13.357722493589028,152.51052253007657,7.040486491677244,3.600321366970787,0,2
1,One-Time Buyer,2.0473679140705103,1.9327481422143435,138.76599641554895,7.0532564910695275,6.010209194237346,4,1
0,One-Time Buyer,10.91342643279207,10.816837568465417,154.26406635568145,8.152315416132556,4.629622508765818,13,2
1,Bargain Hunter,5.279202791411497,20.206887392918247,117.36369728173136,4.451409451153037,2.111033272332348,0,4
0,Bargain Hunter,6.786821937351481,15.531546120487718,156.0120811773412,4.986362802013618,7.6808599469070025,0,3
0,Bargain Hunter,3.836614788908533,15.48337146445766,140.34756258344783,6.851304273213014,4.3490143066760645,0,0
1,Bargain Hunter,4.903479949164396,18.144345993745926,159.7315282558508,11.073586205340908,7.24335760472364,0,0
0,One-Time Buyer,6.595249881180598,12.46703383021445,234.1568425613223,6.45693864931609,6.917652436948573,4,0
0,One-Time Buyer,5.168175249654475,8.692705245576008,159.7231955615979,7.246634859378222,3.4984856832757787,0,0
1,Loyal Customer,8.41141002461419,10.811148846334973,123.65831362538589,5.939919080973231,6.549784796544722,2,0
0,Loyal Customer,3.1233283421243883,14.980266586481058,124.04672118180137,8.362882321806271,4.022836175204478,2,7
0,Bargain Hunter,8.4085137295096,6.5101619911581725,139.23617595243462,6.7736283732986795,2.1999491197940872,0,8
0,High Spender,0.8804214294098962,7.351624936183514,163.17128180543375,6.279821082369773,4.363102750966786,3,1
1,High Spender,7.115865485420434,16.787479685344273,163.7120237854503,4.627046170616121,5.596456252664418,4,1
0,One-Time Buyer,9.600525093976378,19.085877714714393,149.8975618107274,5.869239601277544,4.3058950280054935,2,3
1,One-Time Buyer,8.095199289363554,15.280821698540041,104.42792884429531,8.067223515672751,4.539427488612348,5,0
0,One-Time Buyer,7.922775922208824,7.445207325789255,130.31906707154988,7.48589132979952,6.7153490673929195,2,0
0,Loyal Customer,9.804978112522193,16.74046978845048,134.13508557076545,9.981823812234833,5.159740970435138,8,3
0,Loyal Customer,7.489181402471735,3.3795903988346154,159.36773325837,11.311512514961041,3.7350525330725715,1,0
1,One-Time Buyer,4.475060140497006,13.314054481628192,139.3880719186189,7.255375890022766,6.05304548550099,1,8
0,One-Time Buyer,6.5052618119140435,6.216225778119478,173.54087688750914,7.906616330390866,5.2965133504313675,2,3
0,One-Time Buyer,3.054587802407344,5.656334187264967,114.34579417991819,7.3877169475914535,1.2175927978069359,1,1
1,High Spender,0.29994785336143437,17.660398793700498,169.86325747198634,8.239701216390014,5.642529370657173,0,1
0,Loyal Customer,7.2878385182020295,17.5602692110545,173.69748456479812,7.303130194043343,5.587743061574153,2,0
