Remote_Work,Has_Health_Benefits,Department,Job_Level,Avg_Weekly_Work_Hours,Avg_Employee_Satisfaction_Score,Avg_Stress_Level,Performance_Score,Project_Deadlines_Met (%),Avg_Num_Annual_Projects_Completed
1,0,Marketing,Mid-Level,52.50730687065686,19.33898465432652,42.16775136418625,26.403521857132965,22.103658681813826,24.450001795617407
1,1,IT,Entry-Level,33.45257067246399,14.849322409706884,14.629129694603842,17.236790908234717,13.829882543562416,23.101768587597135
1,0,HR,Entry-Level,52.25894179742493,20.833596938635132,37.326342292606256,29.4847981374369,14.49198061308412,26.454808430007148
0,1,IT,Mid-Level,43.99891298992297,10.848934612234613,32.91486557264193,19.709265837855526,16.43273454953783,15.869530620882651
0,1,Finance,Senior-Level,28.805550601584468,14.743721628470974,13.28916791794921,18.062448195333474,0.7191975225365521,11.679441004126861
0,1,HR,Entry-Level,42.94119434393137,17.242979289439454,26.781671653047155,27.752881096949473,17.936477806998404,7.8762063581883535
0,1,HR,Senior-Level,23.199787938787008,10.836630477070933,21.074265917555866,13.469119729513377,9.551732793774244,5.852841481393924
1,1,IT,Senior-Level,45.00406413464829,15.777948884090568,23.191025283558467,20.263976644405556,18.830300740654103,18.19920326946591
0,0,HR,Mid-Level,47.08185186391193,19.504086279265305,25.226985641926035,39.17326893147754,21.64953446589803,23.76374128560162
1,1,HR,Mid-Level,35.26115235478357,23.662932889561702,16.747257601677905,24.65719065927567,14.089851267387271,12.000033150840746
1,1,HR,Senior-Level,40.98838156764466,19.07998679213147,17.774414072485257,38.64100759465143,14.982167945620034,12.078982210629453
1,1,Finance,Entry-Level,55.63325947000229,27.772614611818348,27.76532007806038,30.544577216571156,14.924851919294024,15.414792784230034
1,0,IT,Senior-Level,35.954026365904504,9.818338998641984,13.922190344601635,27.13099494547442,8.931392524175283,13.07927091339893
1,0,HR,Entry-Level,31.5287393035472,26.127312684369706,17.74551648173189,23.488110407357542,16.888570235973777,23.838756254357854
0,0,Marketing,Entry-Level,51.85330721970079,32.54151849699112,25.054778790125972,30.76841166398396,25.19849784832028,24.519409743651913
0,1,Marketing,Mid-Level,55.70069752424636,31.87224506027732,32.21822942962495,41.667283462702606,18.163073279197356,29.58047524333753
1,1,Marketing,Entry-Level,40.02956537478278,22.14977076961097,14.534245550865226,22.84704557449092,14.138586699526403,13.381709391381719
0,1,Marketing,Entry-Level,48.09170428326685,21.708136731410168,28.462211726331436,28.079395982793734,12.18675176885013,13.616245031716655
0,1,Finance,Senior-Level,50.73180732424705,25.030351139433765,32.44713085767598,14.167245426100202,23.490931489141317,16.557491568787327
1,1,HR,Mid-Level,34.060126139692926,20.560890038809337,9.017494620685195,23.209867545724425,15.16153061110533,14.729661123735465
0,0,IT,Entry-Level,36.11755331705705,13.103406342477182,22.00332953232665,15.815648764849282,22.255402191399043,6.163764938740266
1,1,HR,Entry-Level,49.84699610523788,20.199485048651376,33.92460974028949,28.220973323392066,12.928097577205191,17.23466453378744
1,1,Finance,Mid-Level,53.48011422966808,15.710551809267926,23.763272637355065,28.10107563240907,16.692027631608415,20.958797274009097
1,1,Marketing,Senior-Level,44.50304688139484,16.159089262845622,33.17024333506737,25.822728445160337,16.62014730463942,13.275744677997057
0,1,Finance,Mid-Level,32.96148517198357,23.13311363411596,20.468851261321145,22.701440514332226,14.68516313031968,4.106117427807103
0,1,HR,Mid-Level,55.89648889359553,23.471902249669842,27.633380785973962,34.78940017807844,18.343316453967933,26.418310461604904
1,1,IT,Entry-Level,35.752232817504286,14.49269352410902,19.650560294890344,25.76439713905922,8.05757620703815,16.2005706524001
0,0,Finance,Entry-Level,37.31889775062839,18.37547424688328,23.594347968446808,29.517853139713004,17.373768794790188,20.56622227265928
1,0,IT,Senior-Level,42.73870267591697,11.163417778750485,24.20390806537963,24.713555147784177,18.455559866855214,13.540075803763486
1,1,Finance,Entry-Level,52.4332833657182,28.312240733494708,31.921721635985392,30.188844143134958,13.636967382378497,27.222574838758955
1,1,IT,Entry-Level,46.83180781241779,27.397732966149633,21.502137151849492,33.889600377904955,23.0492771633933,28.567194699529225
0,1,IT,Mid-Level,43.31892400289529,21.372028505924337,24.994118628319686,32.10331680237446,20.902478855482336,20.662474292638986
0,1,Marketing,Entry-Level,43.70630824094485,27.916553757858082,17.294682037061026,30.86175259072413,15.857567357069602,16.474771185820845
1,0,IT,Senior-Level,40.34811734914773,11.51507184095168,21.935164245634187,20.311147576870706,14.417245549778928,18.74968712625292
0,0,Marketing,Mid-Level,44.46511611614805,29.21970177348519,20.266699406191037,29.74359155355929,18.220027218486525,16.5744898558643
0,1,HR,Senior-Level,20.0,5.3426139346306325,7.470971848623368,12.97521496661152,2.6406347746513505,4.812968776776389
1,1,HR,Mid-Level,37.627140327441616,10.52569287596738,27.155003273793113,28.64388997806465,13.223989743066715,20.22507279887994
1,0,Marketing,Entry-Level,41.93057547933425,17.67408592711419,28.829956496873166,23.19100972177256,3.8071754705862872,18.035946912684842
1,1,Marketing,Mid-Level,30.791887331043945,23.210713457876224,20.210045555554807,10.800814785177913,15.081150613726066,19.78080949158574
1,0,Finance,Mid-Level,43.09058654249248,19.28562662018108,18.558468288058336,30.227377038822574,7.164681632704354,17.037282928309466
0,1,Finance,Entry-Level,38.36423023211103,12.59388812707688,19.80337196946764,11.047425933895733,20.847038909584153,15.4321702550933
1,0,Finance,Entry-Level,54.04380558652392,17.835058650494048,36.19118531146276,29.92488072482102,17.127325450041344,21.309857551987974
1,1,HR,Senior-Level,52.58415780171885,23.127605501801284,30.020628341467415,27.559455129716717,17.21242543083794,17.88944245678717
0,1,Finance,Senior-Level,36.2735554470547,6.341619483590666,31.81665481850441,17.390463615480137,9.464849589723713,20.27622281593895
1,1,IT,Entry-Level,38.79329830746644,10.948883907696603,23.591179294727997,20.360730435711464,12.038828321323267,28.25827448391407
1,0,IT,Entry-Level,39.40841947513286,25.441877747356465,22.92772333584756,30.574987686847656,20.785407883661478,15.69336648283007
1,0,Finance,Entry-Level,36.386724190723015,22.983651494116927,18.73750857237126,26.713236341188466,0.20379716693655858,12.852173269632335
1,1,IT,Mid-Level,41.56019987222501,18.05238410875428,23.83465154384831,24.56656791382585,20.825230339233848,14.839127150674207
1,1,HR,Mid-Level,33.93374344889928,12.935618500111708,18.153374012060173,26.75431130462674,13.48065128357276,11.76019294078691
0,1,IT,Mid-Level,30.95507732049979,14.216635043103873,20.79586550621588,13.923785598095005,4.72046573371421,22.07714977800783
0,0,HR,Entry-Level,44.98168979120215,31.973470555753078,29.85770341808034,21.959894613250682,10.252663798613582,16.501787648658926
1,1,Marketing,Senior-Level,45.03623667377449,22.28289952047835,21.1746506591258,32.303189894530135,24.03014362369563,17.192223389751994
1,1,Marketing,Entry-Level,33.56547392272006,19.64697968848855,12.054273547172425,23.75556995042411,6.935041467139289,8.79257470268109
1,1,Marketing,Mid-Level,47.1628434461008,20.20231620046534,17.109007801896194,27.00534835941545,10.620331420660845,22.536797612318647
1,0,Marketing,Mid-Level,34.947378166677346,16.024374554369427,22.020711322034547,16.038755093670776,17.829301581222722,15.275521488259196
1,1,IT,Entry-Level,42.02532190430385,22.139477679481026,17.909387464847352,33.41290431912274,16.294777931612217,13.08762969192535
1,0,Finance,Entry-Level,46.56275210089965,21.575147251682534,15.191072137149144,20.333259992924255,11.488949848604864,16.336333353790895
1,0,IT,Mid-Level,39.7310994823703,8.384801221093143,24.090242640361,21.69650129051181,14.88799362559089,25.413316924414175
1,1,HR,Mid-Level,43.63792729712908,26.03174378797376,36.79013444551862,28.259189441323123,10.033561980412813,19.65744435011092
1,0,IT,Mid-Level,35.86856284889943,13.058586782737532,19.96389710029292,31.299301407207228,17.96690839403564,16.531607278694896
1,1,IT,Entry-Level,38.42826733257522,27.8422395333902,25.613564360148644,25.7945611227481,18.659044763042584,17.69491889407665
1,1,HR,Mid-Level,38.35312455295728,20.686093461009968,21.78837035997601,26.233890122880567,15.986112009964383,24.106208977967825
0,1,Marketing,Mid-Level,34.02737322767809,15.660920611605402,18.473467076532117,18.297456342827495,13.631371553748892,9.974613499066322
0,1,Marketing,Senior-Level,38.58580669507374,19.553150759197003,26.10431023950665,26.81935506116757,22.21286879705108,15.255048046253686
0,0,Marketing,Entry-Level,27.61105360909003,11.877405560009233,13.939886659258095,17.683864726782044,9.59209947017817,11.489565287449778
1,1,Finance,Senior-Level,36.070770022863165,13.793047373108767,21.443929791329737,14.471804805091608,6.623689175239339,7.507631027931918
0,1,HR,Senior-Level,37.72099605304263,18.00550066024038,22.635344527026614,27.404240838814186,15.353812787776828,12.269990435150296
0,0,HR,Mid-Level,37.95056198003696,21.49572412767531,17.814370410005868,28.43418420299676,23.616442875824987,22.186623691159646
1,1,IT,Entry-Level,38.068020433033766,14.800957745594207,26.18050941798718,27.672030369782274,8.153221983381888,20.806787997626564
0,0,Finance,Mid-Level,39.50588640111897,14.659195850942497,21.147010063549804,24.715324741443162,11.919302939500898,22.333377410874924
1,0,Marketing,Entry-Level,43.835532144688514,17.94048260650836,20.65656214409906,22.458212676255556,17.31321487668659,16.636728360872453
0,1,Finance,Senior-Level,46.99613659306018,25.899671881124185,28.879656304451167,17.657156223152565,16.059636181171893,18.665606369002717
0,0,HR,Entry-Level,34.801878185213866,22.91719452951659,14.90730856698904,22.410914905027266,7.180655906786997,6.606344169842975
1,1,HR,Mid-Level,30.37439315688685,15.472959035937174,17.072536510272634,24.284148541639723,16.163100182717745,18.228501218885846
0,1,IT,Mid-Level,31.663644702055176,17.149386180734535,17.604704618943668,24.65323259922602,22.601974638524954,19.628023435348613
0,1,IT,Mid-Level,36.10237663044058,13.090924076341594,25.5540645554644,26.51413185192691,13.524699050514227,21.54723426956409
1,0,HR,Entry-Level,37.18462945746793,21.110016301520076,23.10135925082975,22.735217178479214,8.399737175176092,24.631548960167777
1,0,Marketing,Senior-Level,33.84003147042034,17.980474256943364,18.738350431044783,26.465282838926086,4.013170322444429,17.227539094162452
0,0,Marketing,Senior-Level,29.63106668600084,9.777889511422384,20.60610894339807,23.033349424152117,11.585416445732966,21.021179388286793
1,1,Finance,Entry-Level,36.351033380206495,7.412920099381832,27.21423347148661,20.475113419256132,18.14982612617347,15.23633616731903
0,1,HR,Mid-Level,41.45141296091177,12.542660221572657,25.895357346442026,29.140611971098934,16.778443312347207,9.68209552823674
0,0,HR,Senior-Level,44.76023572668452,16.787858680582644,25.00250955539537,25.133905787875577,15.540260682248954,24.298885822717537
1,1,Marketing,Mid-Level,35.54061557513343,21.79642581384146,13.25226249387327,24.784814350931914,9.402495401036571,6.857234285573972
1,0,Marketing,Entry-Level,36.69601742285253,24.270756396764412,15.129932237835277,16.30706870414395,7.289488541171655,17.24383050036599
1,1,HR,Mid-Level,32.58641352922152,12.46030235981264,16.638556102536015,14.137913390068094,15.496150615638552,19.33359977274905
1,1,IT,Senior-Level,39.74848663700179,15.839930390854237,19.10948074726072,29.990470459819175,18.379768152885575,19.37771122994968
1,1,HR,Senior-Level,33.21257092647348,16.24766266261551,17.578862702379183,25.325862928943973,3.811308138358834,26.22791272692364
1,1,HR,Mid-Level,44.5850225059296,20.11579114841829,25.136326786124965,30.8728829318651,23.440595628992938,10.087346333504414
0,1,Marketing,Entry-Level,25.71306806452711,16.220821066755853,16.98172702370168,16.417767111448587,11.804554613406165,11.07222113057125
1,1,Marketing,Mid-Level,37.1229626203803,14.082563850899916,20.340999184655075,11.111580569205692,19.89662524414939,16.670822251005244
0,1,IT,Entry-Level,42.40885871353394,23.821900146064376,26.072524051899688,25.978192378723826,8.024637551065123,12.224342795807761
0,0,IT,Mid-Level,41.47067613058003,17.4580516364764,23.43941577816871,28.040507724633226,7.5801769356894075,12.7570886298574
0,1,Finance,Senior-Level,60.0,31.25883640767598,23.568531852947245,34.60991960132727,20.102603828961442,22.577516641377443
0,1,HR,Entry-Level,42.79840019654326,17.896204905956385,19.160481392505133,23.032159494376394,17.38454754025218,13.620636116092264
1,1,Marketing,Entry-Level,31.96756322526392,11.314049524897655,17.099275453596917,27.086525067048296,20.08917391526494,13.74055511923192
1,1,IT,Entry-Level,39.23628602328741,27.210699298302547,15.823051503556261,24.079712342337036,17.163336667068503,14.512782834920817
1,1,Finance,Senior-Level,25.790029332268382,16.92690447288901,17.375807504346362,18.299722054931664,7.7475328950468,13.110446499556508
0,1,Finance,Mid-Level,39.35520200562591,8.742375915591335,29.591566843716016,28.32570817797794,8.542414310345531,20.827881734446382
0,1,Marketing,Senior-Level,33.33555154399393,12.760998479100586,24.676081694000192,15.707296242225965,17.732690474094724,17.800529991454262
0,0,Marketing,Entry-Level,47.323122204481294,27.311314396115133,25.312164673838776,30.372298595007493,11.619246902586273,19.089522136357356
0,0,Finance,Mid-Level,35.60367780323572,10.031803281233948,27.300227185670924,28.722102098478103,20.513107878362643,17.327229179116152
1,0,IT,Senior-Level,39.065872673638026,21.42584808733109,22.519868806558314,33.371379536630606,12.151807452451465,22.627124979483625
1,0,Finance,Entry-Level,34.91553726876477,19.040849489283456,17.777575725831237,21.895955834059578,20.08457587350138,17.825268260874928
1,1,HR,Entry-Level,53.91081081482665,20.754214949885547,26.984548074896107,32.31008797445512,22.126372338445563,33.37788966528793
0,0,HR,Senior-Level,37.430057871056704,16.79255545948367,19.35232907916726,24.603899934003792,12.320377121203697,21.631625242668946
1,1,Marketing,Senior-Level,54.660456347833616,14.137061687906158,28.52855301753555,35.18381550597447,16.39520399652355,33.009917705250004
1,1,IT,Senior-Level,46.51321409694613,29.774547706254637,26.779992190839323,35.83678050460745,14.456825993235856,8.316636116881584
1,0,IT,Entry-Level,43.85653381868309,18.181910155093494,25.24986483258886,22.270188941420823,17.379865337329726,20.074941932929782
1,1,HR,Senior-Level,42.94986517854016,23.33860385382279,23.95681975057167,25.28938432188585,15.3090355318007,17.566872416589824
0,1,Finance,Entry-Level,43.150378385730015,22.47893936265612,26.238052791789183,21.227640641202427,12.023865829318318,18.651209395002653
0,1,Marketing,Senior-Level,24.57861936523512,17.845261357334174,19.65411766437852,10.21250998619427,7.711868741270544,6.954947231838677
0,1,Finance,Entry-Level,37.768932846793945,14.822555058395885,25.801347631873597,25.352224239788928,13.51598437102773,18.85310931228136
1,1,Finance,Entry-Level,46.761263769474574,22.053080484348456,18.64169183308694,33.10641573643816,5.603881628546624,11.847378177531496
0,0,Finance,Mid-Level,39.60882253220716,20.612230012181566,9.309582971042802,21.36569044571832,16.053223278330044,19.711210909054465
0,1,IT,Senior-Level,28.7584812255714,17.298734315261882,20.702470749670102,21.73079566781749,5.093744047931517,8.98841331391945
0,1,HR,Senior-Level,39.58076439538024,23.57583469094476,15.229154676015167,30.153107067549023,7.985971678104617,15.179562032060335
0,1,IT,Entry-Level,53.63284413004393,21.738005311972064,28.77278711436902,43.00060912414889,10.198412541467473,26.15133695019514
1,0,HR,Entry-Level,49.97513372427776,19.158479910562743,22.00712753875006,31.402937378053114,8.39477285133882,22.718746806270104
1,1,Marketing,Entry-Level,39.50396792507175,24.570075545401888,13.010837240955478,21.348670348120372,6.948712668506123,22.916790572065942
0,0,Marketing,Mid-Level,47.611594216464695,11.231079452617546,29.24749593414917,24.57315634042319,12.99790100910752,16.421501856465795
0,0,Finance,Mid-Level,37.06794383705559,24.5239173898933,24.458599696760498,17.524798442546114,22.64583101679979,16.155438709727914
0,0,HR,Entry-Level,26.369027305386247,10.34959042957382,11.816363315092165,22.634435057594786,6.532718091521285,16.22341974974814
0,1,HR,Senior-Level,32.60427209496356,14.643110661689347,5.219423083139333,12.684592908134572,12.217349608073064,16.37095724737671
0,1,HR,Senior-Level,52.50311014806558,20.205028484703963,26.535643051053793,38.713812662030165,20.245006657395905,25.582125364140257
0,1,Finance,Mid-Level,37.80805534536557,16.765692592906955,23.034405078235615,19.151459468394833,13.792018559305014,22.429803378558347
0,1,Finance,Mid-Level,38.052928164999855,23.47250887436821,13.817326927193129,20.219795905200275,12.834558223865757,14.967766263790331
1,1,Marketing,Entry-Level,37.60129442980096,20.767981150081415,21.87692969005096,22.607407533878522,7.08838317810786,13.713070603719682
1,1,IT,Senior-Level,55.23309271658405,27.308163878127953,30.712093172756294,30.803189809819514,26.445790401751026,27.553212260653964
0,1,HR,Entry-Level,53.007671322896506,24.288066234367506,32.44458086996426,37.59849983978702,27.453896510634543,22.932393895856627
0,1,HR,Mid-Level,57.75024186758508,18.748935678934814,32.7896814256192,44.952321424919745,11.65246155672504,31.409167092342514
1,0,IT,Senior-Level,38.72763831679959,13.199628630591896,16.722644473964305,20.77792633775086,8.336065679881187,19.149251759494422
1,1,HR,Senior-Level,42.36499590997676,17.340448831073477,29.598422851216707,24.164126830573665,13.320984121262512,15.808509113127922
1,1,Finance,Mid-Level,27.86685960463367,14.8233429168232,14.741205726941367,16.499670165850688,4.8598605719934085,14.140584937311795
1,1,Finance,Entry-Level,51.8154754089462,23.655695672397975,28.74703362081493,34.90306257087199,20.533503640446234,18.633476046966987
0,1,HR,Entry-Level,30.65776358985652,18.707875576164962,12.423250414006896,18.283101279187775,7.010909073530164,18.43005789855411
0,1,Finance,Senior-Level,41.73420451010103,21.14085185855348,21.047531356861253,32.869633659928965,25.326142965386374,11.657714271414742
1,1,Finance,Mid-Level,31.221579778937247,14.315720503776257,12.979865305355816,25.133993744828025,16.80091522434887,20.057609516997168
0,1,HR,Senior-Level,35.28906538609043,27.25239440115061,18.80649146293783,16.001069873771257,13.324320811750852,17.368690140067745
1,1,Marketing,Mid-Level,33.3019005516024,17.010862706906444,27.122056727258105,23.298411958235477,16.705926637196868,14.05379779603007
1,0,IT,Entry-Level,35.13699791459346,13.645474516284722,12.726948913320923,29.435584151179334,17.738115795941148,19.513046860097145
1,1,Finance,Mid-Level,35.68701837480817,25.352428586240563,11.82524613669678,19.70176215315891,9.579984971381718,18.498714096755087
0,1,Marketing,Entry-Level,35.61384964059938,22.021738825047684,27.208118237156874,20.658875976648652,8.293213163036043,22.561303416438342
1,0,Finance,Mid-Level,46.666671294242455,30.07185658459436,24.966834504130365,26.358162427820723,16.605400549910343,27.452212744391893
0,1,Finance,Senior-Level,31.16109765549984,13.462102106224473,14.024800566918543,16.827912910385677,15.135337907335524,15.681716833294068
1,1,IT,Entry-Level,41.76433141611093,23.667812118107122,28.480259723495458,17.609809496548863,15.206632439255081,14.298080635162863
1,1,Finance,Senior-Level,49.74367321844447,15.111255181827758,24.700591691063263,24.268800415895896,9.39883023956029,19.51391528302301
0,0,IT,Senior-Level,35.89442908389283,20.06592227375447,29.13871886898528,22.691919058614673,8.457666599676495,15.676500819520992
1,1,IT,Entry-Level,34.256648874019184,14.620570607170244,22.485350069901262,28.854835020851674,11.532865473874145,20.711715645364873
1,1,IT,Entry-Level,38.155802998558,10.387802717896326,18.829673359712736,20.642948543366735,12.879192138995368,14.763002377992393
0,0,Marketing,Senior-Level,49.43780166688568,27.400918564902668,38.34470814733611,27.506522187673554,27.04024616791262,20.220118949057806
0,0,HR,Senior-Level,41.55286104762686,9.640487095398422,20.13428151601263,34.32826638094433,7.507913767103899,27.804219320752104
0,1,Marketing,Senior-Level,35.750285643139215,6.517519601064077,23.63879712771988,16.67369341674052,14.949651308136811,15.448851030664276
0,0,HR,Senior-Level,43.87101320950432,21.546268057454586,25.951529091807394,18.95492896723374,22.688878390122426,16.424370099636846
0,1,HR,Entry-Level,31.18166280130861,16.882749868610727,23.890334358611142,15.233492846966627,22.191551526239124,17.81268160255461
1,1,IT,Entry-Level,45.450876083543584,25.297152537147994,33.143286838501275,24.928938271432187,13.770260947065482,20.023113418003323
0,0,Finance,Senior-Level,43.268858461614144,23.172841977372634,24.279427164817193,18.149704553433857,17.49123692497538,12.381039569316874
0,1,IT,Mid-Level,37.53753223088893,24.26827750961236,17.15749770814407,22.685354887281566,15.891499127467354,21.97331159670164
1,1,Finance,Mid-Level,33.29131361242215,18.476181873331303,20.857473552321167,25.42922422874067,12.544725466877775,11.136676650288152
0,1,HR,Entry-Level,32.906552621732345,14.140398218727638,14.95455825502224,14.01813078712669,10.93940270856949,14.917921074431376
1,1,IT,Senior-Level,44.27853869076728,19.549141685721658,34.749169795772964,27.952269396572103,17.564787583453167,19.439383491271105
0,1,Finance,Senior-Level,49.831844019912495,21.0040571736782,28.460495190078646,32.94484227877231,4.653217831223106,23.411353753807344
0,0,Marketing,Entry-Level,34.90153802376964,17.176659508998178,17.628594210630965,21.27065343740701,15.53714881796924,4.635821258343803
1,1,Finance,Mid-Level,43.66709362841188,14.155430120611985,25.264796607169778,28.06289350937217,15.803348977659377,17.831437338689327
1,1,IT,Mid-Level,23.30378385118345,12.187026937436002,6.2546219078276115,15.467446739509695,6.9847001403166,16.03443596846063
1,0,Marketing,Mid-Level,35.323058154742405,15.456810871996462,14.83210019567824,17.885864728953685,22.507572679815503,22.106720410380987
1,1,Finance,Entry-Level,39.75152853703278,19.259051239596705,28.160806947392942,32.19423830084097,10.437296883004056,12.801324217110563
1,1,Finance,Mid-Level,32.722532664145334,16.112735483303183,14.956085265580086,26.572340094668437,9.354309653868873,19.220779024203146
0,1,Finance,Entry-Level,32.50794900168323,2.3612741269560775,12.886386144723058,26.149772103841872,21.252897405966614,10.714780368965826
0,0,Finance,Entry-Level,34.65776354824891,11.083149122489306,22.002578261130374,26.604473740106712,7.881793572043597,13.609631554279517
1,1,Finance,Senior-Level,42.33754182661099,18.500962406516642,29.528782356920992,18.43335890133497,11.959920291120918,17.30307641260386
1,1,Marketing,Mid-Level,38.501367852749006,17.041108320878187,25.05662554298435,28.554796110088233,12.642462145971237,17.743323732740766
1,0,HR,Entry-Level,22.094150133400223,11.235249831736612,17.296204357121034,17.007159521766663,11.880450719742388,14.87671618748947
0,0,Marketing,Mid-Level,23.03439877891947,11.87298366782767,9.056114301378395,6.630798327389174,9.042487295532114,11.612833829503044
0,0,Marketing,Mid-Level,35.1450785771426,23.38998695068541,12.48190570670484,20.76435745681123,5.74829462525184,15.069327091954376
1,1,Marketing,Senior-Level,43.66149268842842,21.201932476249155,31.844941199609437,28.5149174218491,12.509670555074024,24.34098884972955
0,1,HR,Mid-Level,20.0,7.431202409696697,9.535222367361522,20.749447436998253,3.9123779598715847,4.921079614001575
1,1,IT,Senior-Level,36.002158590786955,8.198731317490651,18.81455699414423,25.99511212636138,12.123115019135478,15.696772884192852
1,1,HR,Entry-Level,35.79001714786063,9.25597347709245,26.59143855242918,17.916840972208924,14.5647284016585,20.966998560540404
0,0,Marketing,Mid-Level,51.10670222566758,25.66607384777562,31.26961416569968,40.234294282014645,19.848436089814854,25.47688274671065
1,1,Finance,Entry-Level,36.91982550629709,21.909364055622426,22.859696994857387,23.16062353739532,3.948011733082767,14.16127976236978
1,1,Finance,Mid-Level,43.063911877927424,27.077693617085654,34.830174548900764,25.480411899971735,20.282584370286855,11.672697953289957
0,0,Marketing,Entry-Level,41.1300571206997,14.361494334505615,19.709580930325735,23.92234260418479,15.553791310979472,19.927882442167064
1,0,Finance,Mid-Level,22.955468161542395,8.806415780676456,17.43529200549397,6.146593271187202,14.898709961250784,2.3612753074688255
1,0,Marketing,Mid-Level,46.145657733053895,21.96872580298282,26.008089363268205,28.12574566747275,18.254646798798163,19.551650401101003
1,1,Finance,Mid-Level,41.7231720436503,29.004746945113375,24.600754167467592,28.41391739269539,20.0036441017509,24.533289384336936
0,1,HR,Mid-Level,44.06614911739672,20.39596836731864,32.2061831413459,25.455484249343137,17.643840841676834,22.668993764171926
1,1,IT,Mid-Level,60.0,34.745277126001554,35.985043466164726,39.38584822536302,27.578579158811667,16.684889805449608
0,1,IT,Mid-Level,23.32709648401129,11.342766855534121,15.694728936774332,10.173341381082281,10.71642795356439,11.422922393260498
0,1,HR,Mid-Level,53.79757319808887,29.965237675293697,35.350975912372625,32.724801066404716,18.202794396003966,22.436566187975167
1,1,HR,Mid-Level,37.70041984479715,22.09115307790585,19.190622030387075,25.009482290619076,24.46146746784369,10.472919224504238
0,1,Marketing,Mid-Level,42.29863123522407,19.857043781076612,19.38252327400549,27.232381860916774,19.142162540151247,20.570722610664127
0,0,Marketing,Entry-Level,39.635902037590064,12.726948558878803,16.870237633326838,16.602150483565563,16.64051378682071,15.247434289198601
1,0,Marketing,Senior-Level,36.60610933281565,15.120543226220871,10.573600042774887,20.551753904751113,6.337545381310315,13.924986378115396
1,0,Finance,Mid-Level,35.44133657408993,23.387307806676983,30.037138104743434,30.410316558453204,5.87282033853522,16.452555659094724
1,0,Marketing,Senior-Level,42.63606988458408,23.56751428047842,18.250628572190248,24.031529151427957,16.277799931095785,15.916933843916755
1,1,HR,Mid-Level,27.862610426626567,10.364797662363326,14.425216850269909,17.39267151294648,10.40867912659141,12.92544578264392
0,1,IT,Mid-Level,46.00463334017413,18.982079144433502,24.26034585997983,28.153182849519688,12.914042353426222,17.58453445435185
0,0,Finance,Entry-Level,36.67044476091797,7.840589005023498,21.97827904574612,30.62796004464134,13.446334789477254,13.689089147425264
0,0,Marketing,Entry-Level,30.959445287677138,21.147749273210202,21.336443026122094,25.689826209553548,18.700226296201294,18.794831448644782
1,1,Finance,Senior-Level,36.39989713603349,20.803575661785516,24.592801344288382,26.65629982253793,16.12442986109161,21.733895779189027
1,1,Finance,Entry-Level,50.05719373490058,21.831139931514954,24.988048276390785,26.23898309115212,11.687705158572259,13.818244724047624
1,1,Marketing,Entry-Level,35.71731930387021,17.066895493820475,19.074335236702264,23.990410916115227,11.852706561208585,19.69098110585228
1,1,Finance,Senior-Level,42.86762894567696,8.428218279058433,25.308648370304034,29.47735744064093,10.869847050051437,26.142753429778285
0,0,IT,Entry-Level,34.15234979427621,12.92870251841508,17.794125533823447,17.72901024139853,9.927990711646704,23.04339884556652
0,0,HR,Mid-Level,46.06337479938895,27.39227339288686,33.713884554462425,24.27087761030849,13.936987011254597,23.179298477128484
0,1,HR,Senior-Level,45.48406191032164,25.36719783816796,27.80910442425609,36.78855284512787,13.415550814581959,15.031620294327759
1,1,IT,Senior-Level,54.788870666371295,26.298416037589238,34.215408172513975,32.541409480888426,12.76112751467909,27.625151701861295
0,0,Finance,Mid-Level,38.59548843600628,17.28727876794472,24.828731071190568,32.057854196335825,12.772018758684291,12.89508889186213
1,1,Marketing,Entry-Level,45.34923843806325,24.380842341592448,31.146444160000165,33.16517251154748,12.953895115904281,18.543555501303228
0,1,Finance,Senior-Level,40.78454031631156,16.93861519302059,23.639678070980626,27.38261574175104,-0.47634877625126926,20.134653238658807
0,1,IT,Senior-Level,50.36697425490412,14.332407304861734,21.591957018689566,33.56034731662623,27.76524339682397,18.476104172470606
0,1,Finance,Mid-Level,34.24934089913016,15.374907455691302,21.090086779647166,14.280206220782524,17.344038852198377,9.567841026167127
1,1,HR,Mid-Level,45.96004250301825,22.689161298857478,22.362771572037055,29.593127063024163,14.087658132760962,22.860105906134876
1,1,Finance,Entry-Level,38.442421631066544,22.905406579902102,18.785917125009117,30.97295751067003,13.45120320463708,26.509093789221936
0,1,IT,Senior-Level,39.48649458313202,10.555680122072413,24.942819338795946,27.943332687200645,7.861607203662714,23.855551987857243
0,0,HR,Entry-Level,40.73401987558698,17.708259288052087,28.89782397089216,26.08352221205672,22.631955356463227,21.73260492134138
1,0,Finance,Entry-Level,42.01792317141342,18.52381785298462,23.5284540957455,34.66933340147117,24.085886278768342,23.66614559190004
0,1,Finance,Mid-Level,39.070167655024335,12.068128867031419,23.32309073964707,23.352728878614542,14.358691665238712,20.641996535709314
1,1,HR,Senior-Level,41.71770546536421,21.20365975944044,31.765820255700085,22.82531583704575,19.61278313033955,20.885606509020725
1,0,Marketing,Senior-Level,52.624944460497474,27.40838467723648,30.538545421884926,33.4699368149272,19.161365865912835,28.001669037027924
0,1,HR,Senior-Level,47.88359748492175,20.08534902245805,39.70022093920413,33.586873792477995,9.953888180242942,14.548713042794885
