Campaign_Type,Customer_Segment,Avg_Session_Duration,Discount_Used,Total_Amount_Spent,Num_Ads_Clicked,Customer_Satisfaction_Score,Purchase_Frequency,Num_Reviews_Posted
0,One-Time Buyer,14.171650921296973,9.470208258302748,76.98257964948681,0.8477263322778213,11.454526740606244,1,9.0
1,High Spender,11.991729983122847,12.660910267801754,197.8268944748718,8.231532958136782,8.859390762212414,2,7.0
0,Loyal Customer,18.64413205931765,9.332906299790285,118.38351254036317,4.354470337354526,6.901066857353497,2,4.0
0,Loyal Customer,21.997064942214596,8.642405516839272,120.47794236625228,3.5350763827555,5.496442652147241,1,2.0
0,Loyal Customer,15.969901833537048,11.606485093791715,150.54539518210052,4.146600590537384,9.080720013161676,2,9.0
0,High Spender,49.410350636697615,14.26122682677669,186.34331311501307,7.507291362968701,9.716983297356158,9,7.0
1,One-Time Buyer,42.10826978530666,11.901028983024696,127.07599641386571,3.690752477084215,6.234399597550776,9,1.0
0,Loyal Customer,47.97161902433776,10.102300361922197,126.06627265500246,4.694573380136285,7.937057259592632,8,6.0
1,High Spender,24.860399143637824,11.129603099510266,79.82071373439797,2.550364125448453,11.519047985397709,3,7.0
0,Loyal Customer,14.831175371789172,14.269573491251132,193.71968014462126,7.351494267486706,0.06649386251853873,1,2.0
0,Bargain Hunter,49.52983690553215,11.009902530970331,151.70694795002737,5.257482974553628,7.01977449584239,9,2.0
0,Loyal Customer,13.048873979098044,10.893374328988909,108.81579589004073,3.467225059182798,7.435477413317958,1,2.0
0,Loyal Customer,12.509501168503359,16.72552742326814,155.96843512361016,4.856534336352942,9.793925736510339,0,5.0
1,One-Time Buyer,9.855916992056883,11.401877482196127,114.63112698251786,4.494355974077439,8.370257117893278,0,7.0
1,High Spender,20.600186503697298,8.715606282038863,88.82635073572152,2.792811087064609,8.915840134767915,2,7.0
0,One-Time Buyer,11.07491408727274,9.667290978407673,154.4442738129016,6.001848024210469,10.471896766629442,0,7.0
0,One-Time Buyer,42.69311787324072,10.20961816848444,112.96885620857162,3.63437873321072,12.98233280856036,6,10.0
1,One-Time Buyer,13.384970486875272,14.247688187855353,175.55663875358243,6.058119884098653,7.898928029642463,0,7.0
0,One-Time Buyer,19.98963636167159,13.038679843012272,176.2768325104682,6.871041269886524,6.53395156625512,2,2.0
0,One-Time Buyer,22.104773726221215,7.704966605562198,120.71471764088395,3.968217787168247,9.857147928697515,1,3.0
0,Loyal Customer,16.614006218243127,9.07168253171687,115.45626621447474,4.269316871662674,2.751945848242298,1,4.0
1,One-Time Buyer,21.037477016912412,11.686457919025358,75.54761994499685,0.8019702640264567,5.11997480037083,1,3.0
1,One-Time Buyer,40.1106944796951,11.181412307020413,66.26820599118982,1.509550428509164,12.931671957205927,6,10.0
1,High Spender,9.815731751262922,9.91600894893877,133.78574574695935,5.273086291380563,8.685075667216607,2,3.0
0,Bargain Hunter,16.524173816596647,13.21763267337867,137.44238197959652,4.995212871206208,9.544890421853388,0,7.0
0,Loyal Customer,10.675881206713346,7.586372795633943,98.87036730348579,2.58041547730054,5.602806253781759,0,3.0
1,Loyal Customer,32.3035440102977,12.826463020896034,100.35660913812256,3.144127651383232,6.236363002029162,5,6.0
1,Loyal Customer,33.97005960224948,11.751867778549439,125.22792165521935,3.723140571102524,4.317568761515252,5,1.0
1,One-Time Buyer,26.325738482055936,14.40282545313101,150.07084911795886,5.620981647396146,12.096016441637385,4,8.0
1,One-Time Buyer,33.69846216674632,10.071322259031486,170.03017906793127,5.981611513260956,4.743114621689307,5,2.0
0,One-Time Buyer,16.065946814205176,11.577697421251305,104.44846434803057,2.6983478419719087,5.702845928479316,2,1.0
1,High Spender,29.909352012552805,11.614153402175514,132.59003059089042,3.532907284040552,4.992584710276508,3,3.0
0,Bargain Hunter,9.432059431894748,14.89099164283067,163.74267002497967,6.454801923080334,9.185548060198053,0,5.0
1,One-Time Buyer,12.59974435934815,18.734127353750704,238.08783515110008,9.81334118977847,5.422547439307118,1,3.0
0,Bargain Hunter,9.88803449436395,10.875806837768032,114.88474917637063,4.520403782198933,6.304812219691171,1,3.0
1,High Spender,20.36920609166384,11.348272030731781,150.9986261784722,3.937506417942448,4.633235733914349,2,6.0
1,Loyal Customer,15.448199073585776,13.169549524446193,132.20314320174407,4.05667918490144,2.7732635275901205,1,2.0
1,One-Time Buyer,20.96745021430817,14.503462422788033,192.47542843196575,7.944628588736533,8.015346386643014,2,6.0
1,Bargain Hunter,31.939722000236266,11.562410976350165,166.15961766810898,6.486807487038861,5.849685689604476,6,7.0
0,Bargain Hunter,11.01942115186277,10.441546611984197,145.63702149799138,5.359142712263958,11.710173278669004,2,5.0
1,One-Time Buyer,13.1279565125328,7.552597029154992,110.13851723559509,2.279960988462072,5.376953775775501,0,9.0
0,Loyal Customer,39.98652717418413,13.808087095821385,196.5733882989502,7.515786436349306,6.899649402671792,5,7.0
0,Loyal Customer,22.918886179891793,10.711548443460543,70.12328702623574,1.3414057015223153,6.033401734535101,4,2.0
0,Loyal Customer,17.94720641780849,13.739606420874782,167.67893642927825,7.104959760253315,5.269734124408431,0,2.0
0,High Spender,20.44488243960254,11.874293549517496,158.67657922727153,5.283119558955352,5.291709086672162,2,5.0
1,Bargain Hunter,28.015339769087124,16.7812566455617,203.43089538403083,7.92315566338822,7.084144321009464,4,8.0
0,Bargain Hunter,8.01225651727111,9.117580362830669,115.65067212554894,3.200333310564538,8.518691845001523,0,11.0
0,Bargain Hunter,3.077409902875017,9.32907904533424,82.76756993337364,1.8356855717711464,6.926556610359874,0,5.0
0,High Spender,23.963969725543635,9.871548168803947,104.61617828509958,3.147094771023722,9.903858179034847,2,2.0
1,Bargain Hunter,10.634631765772301,13.33932852895127,135.6213455554913,3.7565365317410255,6.65587459311642,1,3.0
1,High Spender,19.638957340192952,11.011236854570136,183.31387192818272,6.310930789967882,10.365800978775049,3,6.0
1,Loyal Customer,37.522949414236365,8.880367509136427,111.61526001531477,3.016084533140572,10.013952691656282,5,8.0
1,One-Time Buyer,9.610409912562003,11.130051930512149,188.13086497402432,7.015667513461828,8.727724795964441,2,3.0
0,Bargain Hunter,24.945328811460755,10.79882185002516,126.36030587287397,4.042238775769197,1.9000713948128283,5,5.0
0,Bargain Hunter,9.90932878245959,14.339409084879398,138.33108155229073,5.573475479114865,5.391083957703541,0,2.0
1,Loyal Customer,25.004412863905216,10.954143215938082,139.3007527049027,5.4132724999484605,9.614270846301427,3,4.0
0,One-Time Buyer,12.42367323984462,9.099654372465956,102.42044497714514,2.237379161552476,6.856528354501332,0,6.0
0,High Spender,31.054325397820328,14.128578014433101,147.70258332129657,4.64127156435899,13.524946329739224,5,10.0
0,One-Time Buyer,31.677175489129084,10.661825274906777,70.49452315992355,0.5436999046979154,11.467780307535524,2,7.0
1,Loyal Customer,8.860537206170829,12.469814010809415,152.93912290693987,5.4340530494460655,7.061738567745075,0,6.0
1,Loyal Customer,17.871396385407024,13.336550613467761,139.34241810735955,4.284234761837119,8.493672961907286,2,9.0
0,One-Time Buyer,42.116375239613156,10.77472981289209,158.57277789295966,5.962583383531685,4.972788315291062,8,4.0
1,High Spender,42.20817909332759,13.531339131140431,115.50780926579208,3.238950194311309,7.740811536272405,7,8.0
1,High Spender,44.6634511709561,13.801549774029251,90.08274372310294,2.3013422451814023,8.534821871662169,7,12.0
1,Bargain Hunter,16.0178902726673,9.105020524314183,61.251778838734666,1.1919051460892554,8.85762236086601,0,6.0
1,High Spender,11.578905823719547,9.255164297599528,168.47655080570257,5.999547276710074,5.587907013307133,2,7.0
1,One-Time Buyer,13.282686881181814,9.828027375622762,118.88975800836661,3.0665858142349265,10.207466032380443,1,8.0
0,Loyal Customer,12.233518054045721,13.75308489762827,150.54868508579253,4.141098256932192,7.756157393800497,0,3.0
1,Bargain Hunter,21.960614818893312,14.45669349229314,205.9931897325173,8.376955385194101,2.677591189632155,2,2.0
0,Bargain Hunter,14.545406861983015,14.825829365258112,145.6286451351583,5.7961176898662,12.59963721265668,1,9.0
0,Loyal Customer,30.762774139501783,12.294264471782569,122.35899885821675,4.132047325797974,9.027218588830443,4,6.0
1,High Spender,5.955180535370998,12.0193029138753,168.6450783081379,6.55525973256996,9.999396042889739,0,7.0
0,Loyal Customer,31.32751788047274,13.007698631289962,158.86338019494912,5.865582493817365,4.482669596914455,3,2.0
0,High Spender,33.01379480673842,11.039131792122099,156.5359646680056,5.562346265127877,8.244758236946238,4,4.0
0,Loyal Customer,7.788024637634456,11.96189231778331,146.54124149216383,5.075325595756556,9.752786899444132,1,5.0
1,One-Time Buyer,18.16247547829718,10.538166730360947,132.947064224521,4.106528297798745,6.302783201990645,3,3.0
1,High Spender,4.76539124946547,17.000155975333442,193.0126474973473,7.704272492706574,11.503844918496721,0,5.0
0,One-Time Buyer,13.389849854482643,16.870846850259515,152.7764547319505,6.829775131897234,9.588129269825876,0,9.0
1,Bargain Hunter,3.5763611679126637,10.688777034285856,171.02307401514716,6.486854790064456,8.781571600904948,0,3.0
1,Loyal Customer,12.857541901919916,6.917000075050298,115.26865294939606,3.5179458465993525,9.08601761451731,1,7.0
1,Bargain Hunter,12.273521982083873,10.219858939900295,114.20407567206132,3.206584738033432,8.171043065713736,0,4.0
1,Bargain Hunter,9.669170327267826,11.629953709540903,193.33570214396536,8.027223399826909,6.157335464730456,0,9.0
0,Bargain Hunter,74.47172760000798,9.52350709678981,88.62167778895949,1.9876208541542928,7.742107476430727,14,4.0
0,Bargain Hunter,9.183650016216527,16.160617168184036,193.2548988114436,7.521499354025304,9.030049797485468,1,11.0
1,Loyal Customer,12.974271866986223,12.647884081881765,93.19200574696228,2.446801916784401,6.807203388444624,0,7.0
1,Bargain Hunter,6.933940537620018,9.969245962465958,91.3291369007079,1.888421788220623,9.988206368931957,0,3.0
0,Loyal Customer,17.40222877393093,8.909172431079211,85.90965761556738,1.9232715258597437,6.572459503875303,2,4.0
0,Loyal Customer,11.18865863952993,12.733920888244938,233.8138144278221,9.95531799500409,5.993396338049006,0,6.0
1,One-Time Buyer,46.616699691336784,11.394747973174354,126.84755349605516,5.794364116131482,7.78173674378225,8,7.0
0,High Spender,37.19588153283988,10.916904716232054,115.48660390266261,4.202080873005139,4.899099542156172,6,5.0
1,High Spender,6.246865890116222,14.79839537479306,170.40963492735136,7.200783897855434,8.86776893639254,0,2.0
1,Loyal Customer,8.50225294400404,8.238852749111333,93.11657904339029,2.237085873570247,8.608638511666971,0,10.0
0,One-Time Buyer,14.523581527145499,11.419456385913836,145.79123172771114,4.537977739649749,9.558599867887338,1,7.0
0,Loyal Customer,7.637237407124894,8.04233287765351,119.96674776523757,3.886642548408228,10.21221342842065,1,5.0
1,Loyal Customer,7.687335168433106,6.70378594546828,125.7274311847282,3.673251392636537,7.499694637570541,0,7.0
1,Loyal Customer,34.50171725996582,6.551632745254267,75.37253853695667,1.0318734619290768,8.564044864545572,5,5.0
0,One-Time Buyer,8.125480553733606,10.480307171496014,172.41917600004092,6.6107727198780815,3.93982789019114,1,2.0
1,High Spender,47.371553268693425,11.304890412047296,112.6293164241215,3.10761138664222,12.391539138227369,7,5.0
0,One-Time Buyer,20.860729885959532,9.997186911709353,120.66910050086133,3.7259765381478407,8.872760269233243,1,4.0
1,Bargain Hunter,3.774247120199572,9.42735957924415,110.07667678787456,3.359430541100962,8.114787122478388,0,7.0
0,One-Time Buyer,25.81342531117133,9.586845301767752,131.1134278823635,4.217220158769722,7.454332538222072,2,8.0
0,One-Time Buyer,9.282092056439328,4.707691120646411,123.45643971342555,3.2223560907826263,8.772006894320747,0,8.0
0,One-Time Buyer,48.19388137946782,13.936928142266837,118.4061328954347,3.478467989361024,6.320032555296962,8,4.0
1,One-Time Buyer,21.054735458239723,8.259768860743918,105.2061981259499,2.8965902570101125,10.905889107999013,3,4.0
1,High Spender,19.12788770909413,11.593263174917276,148.3620662923418,5.852372444767936,4.5489305555701955,1,4.0
0,Bargain Hunter,30.08112438608461,11.123244956469401,180.66058574096044,6.363953140648109,9.769602846580407,4,9.0
1,High Spender,19.467224435892938,14.966288692076198,160.4485601038986,6.801896083826533,5.96332386673258,3,2.0
0,High Spender,8.686653573133874,10.804805336018774,110.35894923888247,4.22907143697006,8.765179399310261,1,8.0
0,One-Time Buyer,11.723814969874523,6.247770773919461,58.010026889023955,0.2346388090196104,6.7827666901233155,2,4.0
1,Loyal Customer,15.452372455124099,10.647657409098379,128.64233263572854,4.776983033785271,6.7678583797590335,1,4.0
1,Loyal Customer,35.42567492370027,17.182542493334505,176.5236529816953,6.3164743569116935,8.746132132664199,5,4.0
0,High Spender,49.35613697757975,10.740923721978678,117.73725171482468,4.619900933636716,9.71796889298487,8,7.0
1,High Spender,31.9734123917647,12.805058285574296,163.37050721612215,5.6675131898205855,8.837823222745573,5,6.0
1,One-Time Buyer,26.77833558647977,10.086490583291663,139.38507111140385,4.434226308450087,3.432021275709462,5,9.0
0,High Spender,6.589626009881085,6.516645469445587,106.11615540780386,3.000897840364586,7.099589748326328,0,3.0
0,One-Time Buyer,20.274406767769946,9.775354807420275,101.90864309157925,3.98242594815023,4.688721279659835,1,6.0
1,Loyal Customer,7.576857176999593,11.314696888199753,113.27453327101036,4.397753658448924,8.792640326271652,0,5.0
0,Loyal Customer,19.742415299328016,12.70915035832119,110.19962859331702,3.157360132424812,8.94899473514103,2,2.0
0,Bargain Hunter,40.72305616580811,8.385976766155816,157.65939670310252,6.008095358368357,6.1475217748228985,8,6.0
1,Loyal Customer,11.682915227295174,13.081657747103096,206.63700802298308,8.159044248304355,7.476438555314586,0,6.0
0,High Spender,52.83821292120779,10.786965502513032,138.96895367251864,4.89722336704514,6.301288589894006,10,5.0
0,Loyal Customer,19.746227141839135,11.885216098613586,137.8435559151998,4.883252696773441,8.970863551513602,1,3.0
1,One-Time Buyer,22.893115676954704,9.115621960787292,88.11378687688274,3.407363237468497,8.190055770544145,2,6.0
1,Loyal Customer,34.59745170488741,9.588805306222659,96.64365355194394,2.098669262642748,8.956658761132667,6,1.0
0,Bargain Hunter,27.417334155102957,12.718920768320984,138.0545730236219,5.164609977487753,6.8275084058947755,4,2.0
0,Loyal Customer,7.244418799796856,7.844773443370291,93.02719329857018,2.567896739521197,9.984900361271638,0,9.0
1,One-Time Buyer,7.41549759023527,14.824103742595534,159.1164171625629,6.544892684562464,8.136413565205672,1,6.0
1,One-Time Buyer,10.225451425224236,9.64474692142997,75.55684076062019,2.2375061902557407,7.635984198514674,1,2.0
1,High Spender,10.9910866386041,9.790673034837992,108.606751261883,2.397253734312779,4.524627603509313,0,6.0
1,Loyal Customer,11.62629749114791,15.325647052648879,142.47662137742094,4.617029631982776,8.17068791104102,0,6.0
0,One-Time Buyer,10.742739517963194,13.193039154926588,101.60414167566108,2.375338751987111,6.859907112544071,0,4.0
1,Bargain Hunter,8.491334730206821,10.895393865359598,80.5920630994396,1.789371743938626,9.950837654315531,0,7.0
1,High Spender,37.22865089340652,6.619048425091939,153.12323932455047,6.582488917906835,9.124596788251926,5,9.0
0,Bargain Hunter,10.317709522804687,13.921325868456979,115.26871366042056,2.4170768970738408,5.42253113167466,0,5.0
1,Loyal Customer,27.05425985936069,14.11523986132773,150.51445632767724,5.259958801940014,9.514701349839399,3,9.0
0,Loyal Customer,14.669115057868362,15.300895873520563,125.76157196189376,4.063780594422823,6.834318942263313,3,8.0
1,Loyal Customer,3.9259894607892427,14.308292658171709,136.66726949409264,4.930407343764351,3.649475574825029,3,5.0
1,High Spender,43.00758514991263,13.908813467339247,115.04256224689351,4.669818494003071,9.954244962970986,7,7.0
1,One-Time Buyer,2.876171731392553,14.206822181491507,148.99024962261495,4.783796330591914,7.658123145389341,0,3.0
0,High Spender,8.93774148643472,16.305629954742116,172.16487114902185,7.251072709905967,9.93418188798715,0,8.0
0,Bargain Hunter,31.05283265967856,17.44270705732498,169.089191517122,6.206723126999251,10.105856843891623,5,5.0
1,High Spender,17.937003012077685,9.065549595513799,72.64880237514774,0.8161279652170819,7.16993621939215,0,7.0
0,Bargain Hunter,11.999982764718032,10.770590111024347,178.3010239836121,6.825953215139796,4.1377717144574895,0,4.0
0,High Spender,10.829295133993364,10.47318710132788,121.76217802716332,3.6633092097579887,7.359940446383911,0,5.0
0,One-Time Buyer,14.184955773168369,12.993369949368772,144.26957501203796,4.4141856740341066,5.804999400588179,0,3.0
0,Bargain Hunter,11.842487934195194,11.410198553979413,125.20846770472596,4.541148327446196,4.815408566459863,0,3.0
0,Loyal Customer,21.249605753938788,12.43077404133388,198.47795947305463,8.020799970997604,6.340301693024408,3,3.0
0,Loyal Customer,24.382706797193435,9.18468868578039,148.93647872340696,5.527404105885988,6.77678970759083,2,6.0
1,High Spender,45.06522151720149,7.134166974539385,72.32984623618086,2.2246443963076232,3.3279894332863376,9,4.0
1,Loyal Customer,20.641563083588448,14.011773672263928,147.92589120591254,5.192825227647363,6.617646618412479,2,5.0
0,Bargain Hunter,6.774814602278762,17.160790886417512,180.00222689543148,6.417916793600497,5.227249666592286,1,5.0
1,Loyal Customer,15.532382860540292,12.987218732857109,123.08167010603412,3.2402842883447285,9.963296143221847,1,9.0
1,One-Time Buyer,15.477611781824965,16.23434347351478,182.38977798573015,6.217184208966003,5.18793048351869,1,3.0
1,One-Time Buyer,31.92026552845427,9.5246650419028,93.72592376459832,3.35744399501322,10.223262948282104,3,6.0
1,High Spender,6.687794105751421,8.25123645542542,134.70802741674697,3.737561871000626,10.707732134535732,1,5.0
0,Bargain Hunter,16.020891266651574,8.27168400954757,83.64250342625964,1.7367640660349375,8.358762746023812,2,4.0
1,One-Time Buyer,72.77803858135485,11.627117732993888,142.89293113477288,4.199995785821022,4.89794763603336,13,6.0
1,One-Time Buyer,25.214577000867493,10.645244635520399,132.78699218383525,4.737919449966375,10.010391997758079,3,4.0
0,Bargain Hunter,15.414188829647834,12.10618432694331,139.93589192388117,5.202730922801626,10.65144090074753,1,5.0
0,Loyal Customer,5.2193214852073035,10.846758720874769,99.27838402177736,3.3556956984077413,8.037581022615882,0,6.0
1,Loyal Customer,47.65988041618572,13.109074873265335,128.0608899355668,3.840222772850293,9.145852320671064,9,3.0
1,High Spender,16.225205041116283,13.291944679249358,176.96368815964053,6.654401202911018,6.896649723906644,0,6.0
1,Loyal Customer,14.25511760419068,6.853524184066428,113.2208599071123,4.063631771394945,3.267508130300821,1,4.0
1,Bargain Hunter,20.902125626643002,11.454829194861041,148.4116926688662,6.557940098696998,6.979431122756813,2,7.0
1,One-Time Buyer,27.474712647958878,12.01777439555981,138.60707203151685,4.613362919779661,10.958601732089512,4,5.0
1,Loyal Customer,13.10989956967181,12.661599713221532,104.31967737909432,2.678170084464875,5.017840152777053,2,6.0
0,High Spender,14.669052130374983,11.700148986921041,156.71529342578503,6.368485640303042,6.999042563862989,0,4.0
1,Loyal Customer,21.541489068583118,14.253157740232794,164.5614096686798,6.9068121688216575,5.568287786680425,2,1.0
1,Bargain Hunter,39.57883847867721,8.771408879390389,63.824661602390485,0.3969066696330581,5.974051512064376,4,4.0
0,High Spender,4.922093101747275,14.520608730243065,188.65615327992575,6.560079006478706,5.11295680032577,0,2.0
0,Loyal Customer,18.62552817896272,11.844846055233083,99.67558833167799,2.983936372583462,5.644498268472406,1,1.0
0,High Spender,12.46760731573563,7.9329613729048125,85.09287532819948,2.3974663184214524,5.875675316130545,2,4.0
0,Bargain Hunter,15.299396411325706,10.649628830716894,136.00003460007852,4.534529272501232,3.155883005664138,1,2.0
1,One-Time Buyer,37.44585081011741,10.976367284036211,120.00337860449335,3.476949666656796,9.430063885886913,5,8.0
1,Bargain Hunter,-0.3606755804824342,13.134489238345079,188.29564497064956,7.753442346858206,7.646733164889945,0,1.0
1,Bargain Hunter,13.48800120175228,13.57100554494573,151.0996192567306,4.416388765018711,9.739145037306843,1,6.0
1,Bargain Hunter,20.721942048667856,11.55980811226532,159.7238544199517,5.501155011212609,7.880529065220377,3,9.0
1,Bargain Hunter,11.002877081484709,10.28205846137618,96.58900091771821,2.753210795781825,3.9975441692446485,1,3.0
1,One-Time Buyer,16.43872683425709,11.914469375160879,142.29629825468783,5.911616685869178,6.9316242356904425,1,5.0
0,One-Time Buyer,15.603428532112975,12.377071271390047,138.9443868367327,4.137879276828469,9.635583019591328,0,3.0
1,High Spender,45.434915007536766,9.6185372458375,110.76040071927156,2.667961407203922,9.291196157919092,8,6.0
0,Loyal Customer,20.05275928372074,11.256888253005258,138.70129684117825,5.010718939790056,7.907929353588467,2,3.0
0,One-Time Buyer,33.13486163009783,11.522324552301049,126.60612032613898,3.993132856653329,12.27971390357099,5,11.0
1,One-Time Buyer,10.00901753178207,10.129464531140513,94.50631037635775,2.513367359012943,7.341533125037173,0,3.0
0,Loyal Customer,27.11660467624106,11.18557518605327,123.87958033671163,3.751318777844826,7.2412170952271575,5,4.0
1,One-Time Buyer,15.542223008614464,15.049336691399152,132.77223956745968,5.081344561224286,11.824613793295935,0,11.0
0,Bargain Hunter,11.47597684079418,7.62512464255428,92.13196960073695,2.939234838502576,5.907667791563961,0,4.0
1,Bargain Hunter,34.53772531481448,9.807058270651707,98.70931721114266,2.21782623359018,5.671073977267358,5,7.0
0,Loyal Customer,5.967451854872089,6.481310162334035,92.57136413136007,1.8133001814757936,9.445993869248646,0,6.0
1,High Spender,30.26721587485539,10.273836032520911,90.59346150372276,2.4855287749186745,10.97547621149845,5,7.0
1,High Spender,22.657319730327064,7.512473431273859,94.85933008054974,2.8596664674331818,4.763536121287937,3,4.0
1,Loyal Customer,15.867367251636697,9.943021752828438,109.9928452916318,2.650267842819625,11.143842964831801,3,9.0
1,Loyal Customer,33.14847338473383,8.460724101775668,84.0970550487664,2.2532781034740124,12.86153142677638,7,9.0
1,Bargain Hunter,29.559578211608752,12.845358480464846,145.67152454525007,5.1958216507094726,6.4955075964857585,5,3.0
0,High Spender,12.61260383221195,9.031326967558165,102.73817605297052,2.9198518553652395,5.3639956305165075,0,4.0
0,One-Time Buyer,6.734313050350296,10.468848929796177,133.18920650368284,5.345541750435783,6.7460373470535115,0,3.0
0,Bargain Hunter,22.956628303887705,15.834289400738815,159.25152945134036,5.862959638757479,7.898932063598597,4,8.0
1,Loyal Customer,14.951898879732285,13.207383170288583,152.76499178679063,5.56200322625774,5.2665397800871965,2,3.0
0,High Spender,21.261278603154395,8.627328290829933,94.9885998974894,2.2607621515599603,9.366368134543086,3,7.0
1,One-Time Buyer,8.230705185899481,11.794760685758794,145.9285605876251,5.153696762842008,2.7925410499402092,0,2.0
1,One-Time Buyer,29.852934406953416,16.491225109972795,164.01030410862606,5.061225780151866,3.1121421550155457,2,2.0
0,Bargain Hunter,19.78576671539691,12.038848094533645,150.18355702071676,4.8379908152813,7.538581760747886,1,5.0
0,High Spender,15.12387056140864,8.016666152511712,87.90438797632974,2.049340800884987,8.955382922175136,0,8.0
1,High Spender,15.842901821366908,8.30899456735047,93.57973735206514,2.3094147303281054,9.687109154079872,0,8.0
0,Loyal Customer,9.518559226290071,9.454575224712494,111.05656373383296,2.371852875564284,11.250450776966776,1,5.0
1,High Spender,3.8881769250638047,11.974838123629134,163.27667136965158,5.716312799346868,7.709028072151642,0,5.0
1,High Spender,4.465648542329717,8.58396086122258,122.86513115842132,4.651630164580899,8.196344300669589,0,4.0
1,Bargain Hunter,30.210521385570146,7.726895148815108,99.50590685418128,2.185911087322882,5.048934128770736,3,4.0
1,High Spender,7.264041055587545,10.514968364335585,143.4721822611665,4.427066000275296,9.535875327033075,0,6.0
1,One-Time Buyer,3.7432190888035652,15.000711030213187,176.35137986613984,6.018304420677854,7.947218269778644,0,8.0
0,Bargain Hunter,7.845018998900935,10.24585517377588,120.16659496643254,4.052190834009495,10.142841665162187,0,10.0
0,Bargain Hunter,26.857626633268136,12.873810894835813,165.76268546047785,6.582747111763875,6.282302749861676,4,3.0
1,Loyal Customer,11.34206636847281,11.729203612485824,83.78055123952059,2.359744063806808,9.065948469828061,0,4.0
1,High Spender,11.254755103560214,13.589280471745578,119.98532343737484,3.654656891815392,3.380046891250001,0,2.0
0,Loyal Customer,5.859097180632459,13.659032316880563,184.46564406312064,6.944901026963809,3.433522730769921,0,6.0
0,One-Time Buyer,54.04225411921142,12.29886272812707,171.21179498987775,6.901644231567001,6.573134605824151,9,4.0
1,Bargain Hunter,6.80403233124921,9.815973343207187,130.89667941108524,4.4964762956399085,9.937062513810249,0,8.0
0,Bargain Hunter,9.218618316474785,9.162231528203524,55.53359977574098,1.4241252843507537,7.304538751615,0,4.0
1,Bargain Hunter,13.433870352516776,12.415080276608897,156.48989487306943,4.992505692532393,9.464408474827822,0,4.0
0,One-Time Buyer,6.790892980278294,8.945552790473592,94.37085142238342,3.2786469386658217,7.874745348359337,0,4.0
1,One-Time Buyer,7.153242882094313,8.644928235104135,105.44514770758482,2.8239857011689566,5.872303336280281,0,4.0
0,Loyal Customer,107.72427528063234,12.173707536094273,174.260807082341,6.657642195459335,2.849159691720639,21,5.0
1,Loyal Customer,10.22399768993522,12.618175589678113,139.56118413383246,4.86728801357767,5.525375531609564,1,2.0
0,Loyal Customer,8.076039881979646,7.0593943348579025,93.80541733264853,2.355305595677464,9.055918004515597,0,4.0
0,High Spender,35.34202875501605,14.8955328493504,158.11590923549045,6.458558055303852,10.21590443466577,5,12.0
1,Bargain Hunter,33.80845292606083,8.273762666577422,86.82903908414517,2.1910058022627226,7.556640527355529,3,5.0
0,Bargain Hunter,22.05234966973437,14.116246100851065,188.31035978709298,7.025958761655731,7.842720508613417,2,4.0
1,Loyal Customer,12.363198814950058,10.23679522852905,158.21502289620318,5.220187609451986,6.469415251500369,0,7.0
0,Bargain Hunter,12.654007918363648,10.804572760564412,116.58609274098282,3.8672070309351367,9.746471793277635,0,7.0
1,Loyal Customer,4.634048629664753,10.013220185115053,113.39724140992342,4.315480906717611,10.27424358000341,0,4.0
0,High Spender,10.57798369339954,11.659641028851329,135.19604453128525,5.07921680374105,8.154373296213187,0,7.0
1,High Spender,32.41448542311958,17.351532406598203,188.16229219748845,6.535120955881242,5.741871156335396,5,6.0
0,One-Time Buyer,25.145913420744737,12.11488341821414,135.18974653267318,5.046354653102538,6.866797945956052,3,4.0
1,High Spender,37.658521700141264,9.37557908844279,119.29794913468794,3.8385223713244936,3.0512317827822626,6,5.0
0,Loyal Customer,11.898498387085562,10.416827979334377,136.78935600855027,3.96745165856084,9.173806527953232,0,7.0
1,High Spender,89.67060833878972,9.694597875764615,70.08671007874153,1.3850622834535349,8.404548755297157,18,5.0
1,One-Time Buyer,37.36902602462087,15.188032263622183,151.8129136327067,5.651990033876167,9.351272587691124,6,2.0
1,Bargain Hunter,3.8608571697150396,13.15492576853432,151.8217945406444,5.1280534257770505,9.112010414866749,0,9.0
0,Loyal Customer,39.98910862070766,11.941781105133698,111.28711232048316,2.412749342865263,7.81697067629294,7,4.0
1,Bargain Hunter,25.979494886803856,11.83519600696595,112.31441120585077,3.756581292411819,4.277423795228198,2,2.0
0,One-Time Buyer,11.594041698141279,14.680251242140452,136.84244830850818,3.9833620272133454,6.287145758949842,0,4.0
1,One-Time Buyer,27.94604910492589,5.7499166334158955,92.98193957735921,2.501689406164315,6.449629126675604,4,9.0
0,One-Time Buyer,78.14524282975587,12.749575438190046,128.3027511916198,4.761256598418416,6.610420757433529,13,4.0
1,Bargain Hunter,3.1958251084946045,17.487949927044756,210.40955678475257,8.626106660810713,5.38938169296287,0,2.0
0,Bargain Hunter,4.452722222768902,8.988976717707015,133.32848259956324,5.1841728605330895,8.598399532177792,0,6.0
0,Bargain Hunter,18.563557056381363,9.433631703351566,124.09936142728795,3.789865459262472,4.2528062393347215,0,1.0
1,Bargain Hunter,10.22980468024467,13.159083387761687,197.2129777003599,6.321053852995991,8.666690701950184,0,7.0
